split,policy_name,regime_label,trade_count,net_pnl,no_cost_net_pnl,funding_adjusted_net_pnl,win_rate
train_ext,v3_4h_ema_50_200_atr4,broad_uptrend,216,0.27941492500000864,0.7637900000000089,-0.22988385494550667,0.2175925925925926
train_ext,v3_4h_ema_50_200_atr4,compression,11,1.1861841350000006,1.2133500000000006,1.1467719369549325,0.36363636363636365
train_ext,v3_4h_ema_50_200_atr4,funding_overheated,4,0.4280997499999996,0.4385999999999995,0.34894933471653844,0.5
train_ext,v3_4h_ema_50_200_atr4,funding_supportive,84,0.1386140150000047,0.3195500000000049,0.043786929464064116,0.23809523809523808
train_ext,v3_4h_ema_50_200_atr4,high_vol_chop,66,-1.1547416849999999,-0.9732099999999998,-1.309571103530966,0.15151515151515152
train_ext,v3_4h_ema_50_200_atr4,missing_regime,3,-0.047509764999999704,-0.0430499999999997,-0.0491238500274851,0.0
train_ext,v3_4h_ema_50_200_atr4,narrow_single_symbol_trend,19,-0.6500465300000002,-0.6120000000000003,-0.6762040033652672,0.2631578947368421
train_ext,v3_4h_ema_50_200_atr4,neutral,41,1.0868689550000001,1.1451099999999996,1.0196683900195487,0.36585365853658536
train_ext,v3_4h_ema_50_200_atr4,trend_friendly,25,-0.34586542999999903,-0.30295999999999895,-0.35964676223304953,0.24
train_ext,v3_4h_ema_50_200_atr4,trend_hostile,5,-0.32452881500000036,-0.3076900000000004,-0.32940876840891986,0.0
train_ext,v3_4h_vol_compression_donchian_breakout,broad_downtrend,8,-0.20303816500000021,-0.1909300000000003,-0.2075102027431632,0.25
train_ext,v3_4h_vol_compression_donchian_breakout,broad_uptrend,74,-1.7939957649999982,-1.6733699999999978,-1.9497173307392874,0.24324324324324326
train_ext,v3_4h_vol_compression_donchian_breakout,compression,3,0.8789350550000001,0.8849100000000003,0.8481961598497367,0.3333333333333333
train_ext,v3_4h_vol_compression_donchian_breakout,funding_overheated,2,-0.6233129899999996,-0.6161799999999996,-0.6700095863371336,0.0
train_ext,v3_4h_vol_compression_donchian_breakout,funding_supportive,34,0.4296933349999999,0.4767300000000001,0.3533258394356826,0.4117647058823529
train_ext,v3_4h_vol_compression_donchian_breakout,high_vol_chop,17,-1.49145871,-1.4629200000000002,-1.533706387426428,0.35294117647058826
train_ext,v3_4h_vol_compression_donchian_breakout,narrow_single_symbol_trend,4,0.04598480000000002,0.05675999999999997,0.033578135432856114,0.5
train_ext,v3_4h_vol_compression_donchian_breakout,neutral,22,1.04718641,1.0886200000000001,0.9834598870620269,0.45454545454545453
train_ext,v3_4h_vol_compression_donchian_breakout,trend_friendly,12,0.2928799649999999,0.3179900000000001,0.2624514501181777,0.25
train_ext,v3_ensemble_core,broad_downtrend,14,-0.09170962999999929,-0.06793999999999929,-0.0962884174370701,0.07142857142857142
train_ext,v3_ensemble_core,broad_uptrend,220,0.7687893800000067,1.2440600000000077,0.2631808659096502,0.22727272727272727
train_ext,v3_ensemble_core,compression,13,1.173609190000001,1.2061400000000009,1.1316190396681818,0.3076923076923077
train_ext,v3_ensemble_core,funding_overheated,4,0.4280997499999996,0.4385999999999995,0.34894933471653844,0.5
train_ext,v3_ensemble_core,funding_supportive,89,0.30853818500000474,0.4726700000000049,0.21092873531721698,0.2247191011235955
train_ext,v3_ensemble_core,high_vol_chop,66,-2.44684897,-2.2592600000000003,-2.6070943552072765,0.15151515151515152
train_ext,v3_ensemble_core,missing_regime,3,-0.047509764999999704,-0.0430499999999997,-0.0491238500274851,0.0
train_ext,v3_ensemble_core,narrow_single_symbol_trend,14,0.0268224699999996,0.054939999999999475,0.0038403445573223192,0.2857142857142857
train_ext,v3_ensemble_core,neutral,46,1.0468250300000013,1.1086200000000004,0.9714273847146545,0.30434782608695654
train_ext,v3_ensemble_core,trend_friendly,28,-0.6706466649999986,-0.6194299999999984,-0.6872252822130223,0.10714285714285714
train_ext,v3_ensemble_core,trend_hostile,5,-0.32452881500000036,-0.3076900000000004,-0.32940876840891986,0.0
validation_ext,v3_1d_donchian_20_10_atr4,broad_downtrend,9,-1.5260652200000002,-1.4955399999999999,-1.6441009771484965,0.1111111111111111
validation_ext,v3_1d_donchian_20_10_atr4,broad_uptrend,4,-0.594826785,-0.5830699999999999,-0.6297092175677255,0.5
