datetime,split,number_of_symbols_above_ema50_1d,number_of_symbols_above_ema200_1d,ema50_ema200_breadth,average_ema_spread_pct,median_ema_spread_pct,strong_trend_symbol_count,trend_efficiency_mean,trend_efficiency_median,trend_efficiency_dispersion,average_pairwise_correlation_20d,average_pairwise_correlation_60d,return_dispersion_20d,return_dispersion_60d,market_breadth_return_20d,market_breadth_return_60d,average_atr_pct,median_atr_pct,atr_pct_dispersion,realized_volatility_mean,realized_volatility_dispersion,high_vol_symbol_count,low_vol_symbol_count,average_drawdown_from_60d_high,max_symbol_drawdown_from_60d_high,rebound_breadth,symbols_near_60d_high_count,average_funding_rate,median_funding_rate,funding_dispersion,positive_funding_symbol_count,negative_funding_symbol_count,extreme_positive_funding_count,extreme_negative_funding_count,funding_trend_7d,funding_trend_30d
2023-09-04 23:59:00+08:00,train_ext,0,0,3,0.010014443086148545,0.00848637931631167,3,0.4755895715160248,0.4861889738759385,0.05975500123431597,0.7535056825433356,0.5330936928596414,0.03645787043412896,0.057418402849462896,0,0,0.043433320234277914,0.04368546465448773,0.016571477832179323,0.024530382630767716,0.003522295586072844,0,4,-0.22729096657794673,-0.3107781880147684,0,0,-7.603888586473334e-06,-1.3236594373066668e-05,3.428735672055204e-05,1,4,0,0,7.689953419913328e-06,-7.483008160679334e-05
2023-09-05 23:59:00+08:00,train_ext,0,0,3,0.0074531871535995775,0.0062785950685524386,1,0.34224209830464253,0.3283582089552236,0.09140996004909155,0.7669761513269127,0.5423376204212604,0.015490722647685274,0.0559266732844223,0,0,0.04279024268956664,0.04224330357142861,0.016271558025935412,0.023507584574271025,0.0027818381164442948,0,4,-0.2149258575491814,-0.2761289406418631,1,0,-4.079248667193334e-06,5.674442197699997e-06,1.9647647309779346e-05,3,2,0,0,-2.7547861754440002e-05,-9.601109787647332e-05
2023-09-06 23:59:00+08:00,train_ext,0,0,3,0.005619246495672176,0.004024272392181658,2,0.2734208299741342,0.31974248927038573,0.10133230960583385,0.75909556845143,0.5405774362347259,0.03896022735733624,0.05774848621250142,0,0,0.04103859160266851,0.03847889866847217,0.01712700419893953,0.022573538406892274,0.003883857788721833,0,5,-0.2243697961588274,-0.3116302186878728,0,0,2.424284313936666e-05,2.555132045723333e-05,5.9869799838580376e-05,4,1,0,0,1.687757908749333e-05,-5.2018973000426665e-05
2023-09-07 23:59:00+08:00,train_ext,0,0,3,0.0033643100716154216,0.0019543373914976208,0,0.09588214400389336,0.05282112845138056,0.07677023645313916,0.6763913368230103,0.5473293681411435,0.04010475851717679,0.05262083506810542,2,1,0.03984000574796461,0.03899186256781197,0.015691728505309144,0.01884112107864876,0.004506645166952652,0,5,-0.21965409535582933,-0.30687304742970745,1,0,-3.937248465433334e-06,-9.208115834366664e-06,1.9459360774381735e-05,2,3,0,0,-9.489181939506667e-06,-9.384476286472668e-05
2023-09-08 23:59:00+08:00,train_ext,0,0,2,0.0012085998609110056,-4.1695995347475915e-05,0,0.12722650109385547,0.08220524505204846,0.10630068040127999,0.6698558525031946,0.5596141893704967,0.039242036524153485,0.0597238596202627,1,1,0.03983673970821508,0.03920344944967666,0.014810365883397108,0.018521345431850935,0.004452075771915886,0,5,-0.22097980870759182,-0.3065535359272933,0,0,9.010755469093332e-06,1.2074493315066668e-05,1.872957963402566e-05,4,1,0,0,2.4907292981533273e-06,-2.274054871113335e-06
2023-09-09 23:59:00+08:00,train_ext,0,0,2,-0.0005845076305024801,-0.0018108806111073366,0,0.09581634863004004,0.048753424967732384,0.10284762252960808,0.6658476878238669,0.5606233818386549,0.03941116673269708,0.06097270897090002,1,0,0.0394542637738811,0.038746630727762854,0.014948012875588937,0.01853136058998916,0.004467163104723243,0,5,-0.2192127295008567,-0.3070505538199375,0,0,-3.681338772259334e-05,-2.34446189575e-05,5.8922901451749404e-05,2,3,0,0,-4.9422734589573336e-05,-0.00012512975248402667
2023-09-10 23:59:00+08:00,train_ext,0,0,2,-0.0030802301117334617,-0.003806486130555613,0,0.103755257684365,0.03741894090419547,0.11010520807299856,0.6684560787053057,0.5609611467304975,0.04523382107161997,0.060771882651001974,0,0,0.041877435847597656,0.04263739898870565,0.016306689815120765,0.019045756218135836,0.005110960689411406,0,5,-0.23988849298499612,-0.35394774211871627,0,0,-3.088540198126667e-05,-6.012284550866668e-06,8.191385143006102e-05,2,3,0,0,-3.1830346646606675e-05,-9.855501422386667e-05
2023-09-11 23:59:00+08:00,train_ext,0,0,2,-0.00660977163606601,-0.00697267456580837,0,0.20491246352335074,0.1650717227383956,0.08485963761587514,0.6796827804641367,0.5583052665550372,0.03988629767818346,0.05533287946316091,0,0,0.04394096982408539,0.04416123295791352,0.0153681675476956,0.019931602952813147,0.004536756923834993,0,4,-0.26001059159389917,-0.36676370349332577,0,0,-6.626671407827334e-05,5.3659278982999993e-05,0.00019739319540910128,3,2,0,0,-5.8662825491800006e-05,-0.00015597968897539333
2023-09-12 23:59:00+08:00,train_ext,0,0,2,-0.008961160087596126,-0.008832411694104526,0,0.16565832209826267,0.15031681375876935,0.10806066388347947,0.6906621308008916,0.5085293682593732,0.04754268332061832,0.07859854091225853,1,0,0.04059815712973055,0.03858651502843222,0.013756803991054079,0.020431234874365146,0.0039520054333499486,0,5,-0.23243149516449985,-0.33349374398460063,0,0,-2.1557661308206665e-05,-4.717900346299998e-06,4.2760481735181514e-05,2,3,0,0,-1.747841264101333e-05,-5.353537262215333e-05
2023-09-13 23:59:00+08:00,train_ext,0,0,2,-0.011394802031176283,-0.010672194343970378,0,0.11808045564505057,0.0747922437673133,0.09607805463988367,0.7090331871394115,0.47306012305438605,0.0476108909630275,0.0760671330611667,1,0,0.03921503845917866,0.036618075801749306,0.013466741887169825,0.0200584487438095,0.004333819097211617,0,5,-0.22945224086955332,-0.3207966239727549,0,0,-1.2117889145793331e-05,7.853927938400001e-06,5.6389601049966124e-05,3,2,0,0,-3.636073228515999e-05,-0.00011576514124415335
