policy_name,base_policy_name,atr_mult,timeframe,direction,volume,contract_size,entry_time,entry_price,exit_time,exit_price,exit_reason,holding_minutes,gross_pnl,fee,slippage,net_pnl,no_cost_net_pnl,r_multiple,mfe,mae,size,entry_signal_time,exit_signal_time,used_htf_bar_time,entry_atr,initial_risk
tf_1h_donchian_55_20_atr3,tf_1h_donchian_55_20,3.0,1h,short,0.01,0.01,2026-02-28T15:14:00+08:00,64380.7,2026-03-01T07:14:00+08:00,66621.6,atr_trailing_stop,960.0,-0.22409000000000087,0.0065501150000000005,4e-05,-0.23068011500000088,-0.22409000000000087,-1.1325574726550336,0.06292999999999957,0.2261199999999997,0.01,2026-02-28T14:59:00+08:00,2026-03-01T06:59:00+08:00,2026-02-28T14:59:00+08:00,678.9357142857152,0.20368071428571458
tf_1h_donchian_55_20_atr3,tf_1h_donchian_55_20,3.0,1h,long,0.01,0.01,2026-03-04T18:14:00+08:00,71910.0,2026-03-06T01:14:00+08:00,70813.3,atr_trailing_stop,1860.0,-0.10966999999999971,0.007136165,4e-05,-0.11684616499999971,-0.10966999999999971,-0.6821483478449404,0.259,0.22931999999999972,0.01,2026-03-04T17:59:00+08:00,2026-03-06T00:59:00+08:00,2026-03-04T17:59:00+08:00,570.971428571429,0.1712914285714287
tf_1h_donchian_55_20_atr3,tf_1h_donchian_55_20,3.0,1h,short,0.01,0.01,2026-03-06T23:14:00+08:00,67489.0,2026-03-09T20:14:00+08:00,68231.3,atr_trailing_stop,4140.0,-0.0742300000000003,0.006786015000000001,4e-05,-0.0810560150000003,-0.0742300000000003,-0.1783023970913123,0.2266800000000003,0.23473999999999942,0.01,2026-03-06T22:59:00+08:00,2026-03-09T19:59:00+08:00,2026-03-06T22:59:00+08:00,1515.3285714285687,0.45459857142857063
tf_1h_donchian_55_20_atr3,tf_1h_donchian_55_20,3.0,1h,long,0.01,0.01,2026-03-09T22:14:00+08:00,69494.9,2026-03-11T21:14:00+08:00,68476.6,donchian_exit,2820.0,-0.10182999999999884,0.006898575000000001,4e-05,-0.10876857499999884,-0.10182999999999884,-0.29179194810918263,0.2819400000000009,0.24792999999999885,0.01,2026-03-09T21:59:00+08:00,2026-03-11T20:59:00+08:00,2026-03-09T21:59:00+08:00,1242.5357142857122,0.3727607142857137
tf_1h_donchian_55_20_atr3,tf_1h_donchian_55_20,3.0,1h,long,0.01,0.01,2026-03-16T12:14:00+08:00,73569.3,2026-03-18T20:14:00+08:00,72554.1,atr_trailing_stop,3360.0,-0.10151999999999971,0.007306170000000002,4e-05,-0.1088661699999997,-0.10151999999999971,-0.3214724029124156,0.2655199999999997,0.1136,0.01,2026-03-16T11:59:00+08:00,2026-03-18T19:59:00+08:00,2026-03-16T11:59:00+08:00,1128.8285714285719,0.3386485714285716
tf_1h_donchian_55_20_atr3,tf_1h_donchian_55_20,3.0,1h,short,0.01,0.01,2026-03-18T21:14:00+08:00,72218.8,2026-03-20T17:14:00+08:00,70804.1,donchian_exit,2640.0,0.1414699999999997,0.007151145,4e-05,0.1342788549999997,0.1414699999999997,0.4871492203918646,0.3441400000000009,0.02938999999999942,0.01,2026-03-18T20:59:00+08:00,2026-03-20T16:59:00+08:00,2026-03-18T20:59:00+08:00,918.80714285714,0.275642142857142
tf_1h_donchian_55_20_atr3,tf_1h_donchian_55_20,3.0,1h,short,0.01,0.01,2026-03-22T08:14:00+08:00,68654.4,2026-03-23T20:14:00+08:00,69988.4,atr_trailing_stop,2160.0,-0.13340000000000002,0.00693214,4e-05,-0.14037214000000003,-0.13340000000000002,-1.062304364982845,0.2064699999999997,0.2785600000000006,0.01,2026-03-22T07:59:00+08:00,2026-03-23T19:59:00+08:00,2026-03-22T07:59:00+08:00,440.4642857142826,0.1321392857142848
tf_1h_donchian_55_20_atr3,tf_1h_donchian_55_20,3.0,1h,long,0.01,0.01,2026-03-23T22:14:00+08:00,71479.5,2026-03-24T23:14:00+08:00,69923.4,atr_trailing_stop,1500.0,-0.15561000000000058,0.007070145,4e-05,-0.1627201450000006,-0.15561000000000058,-0.5641064954103021,0.02908999999999942,0.19995000000000002,0.01,2026-03-23T21:59:00+08:00,2026-03-24T22:59:00+08:00,2026-03-23T21:59:00+08:00,961.5214285714277,0.28845642857142834
tf_1h_donchian_55_20_atr3,tf_1h_donchian_55_20,3.0,1h,short,0.01,0.01,2026-03-27T02:14:00+08:00,68431.4,2026-03-27T15:14:00+08:00,70450.0,atr_trailing_stop,780.0,-0.2018600000000006,0.00694407,4e-05,-0.2088440700000006,-0.2018600000000006,-1.109561642587975,0.03143999999999942,0.2018600000000006,0.01,2026-03-27T01:59:00+08:00,2026-03-27T14:59:00+08:00,2026-03-27T01:59:00+08:00,627.4071428571448,0.18822214285714345
tf_1h_donchian_55_20_atr3,tf_1h_donchian_55_20,3.0,1h,short,0.01,0.01,2026-03-27T20:14:00+08:00,66600.0,2026-03-28T22:14:00+08:00,66749.4,atr_trailing_stop,1560.0,-0.014939999999999419,0.00666747,4e-05,-0.02164746999999942,-0.014939999999999419,-0.061403796904123654,0.10905999999999987,0.04961999999999971,0.01,2026-03-27T19:59:00+08:00,2026-03-28T21:59:00+08:00,2026-03-27T19:59:00+08:00,1175.142857142854,0.35254285714285616
tf_1h_donchian_55_20_atr3,tf_1h_donchian_55_20,3.0,1h,long,0.01,0.01,2026-03-30T13:14:00+08:00,67617.6,2026-03-31T18:14:00+08:00,66335.6,atr_trailing_stop,1740.0,-0.1282,0.006697660000000001,4e-05,-0.13493766000000001,-0.1282,-0.801442091330246,0.11823999999999943,0.17055,0.01,2026-03-30T12:59:00+08:00,2026-03-31T17:59:00+08:00,2026-03-30T12:59:00+08:00,561.2285714285707,0.1683685714285712
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,long,0.01,0.01,2026-01-03T02:14:00+08:00,92274.8,2026-01-03T20:14:00+08:00,90376.1,atr_trailing_stop,1080.0,-0.1898699999999997,0.009132545,4e-05,-0.1990425449999997,-0.1898699999999997,-0.46804277493734836,0.009339999999999418,0.32919000000000087,0.01,2026-01-03T01:59:00+08:00,2026-01-03T19:59:00+08:00,2026-01-03T01:59:00+08:00,1063.164285714288,0.42526571428571525
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,long,0.01,0.01,2026-01-04T09:14:00+08:00,93075.5,2026-01-07T02:14:00+08:00,92764.2,atr_trailing_stop,3900.0,-0.031130000000000293,0.009291985000000001,4e-05,-0.04046198500000029,-0.031130000000000293,-0.12448528287125815,0.24503999999999942,0.14875,0.01,2026-01-04T08:59:00+08:00,2026-01-07T01:59:00+08:00,2026-01-04T08:59:00+08:00,812.5857142857161,0.32503428571428644
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,short,0.01,0.01,2026-01-08T00:14:00+08:00,93428.1,2026-01-09T11:14:00+08:00,92463.2,atr_trailing_stop,2100.0,0.09649000000000088,0.009294565000000003,4e-05,0.08715543500000088,0.09649000000000088,0.18840461154105265,0.4575300000000003,0.01965999999999913,0.01,2026-01-07T23:59:00+08:00,2026-01-09T10:59:00+08:00,2026-01-07T23:59:00+08:00,1156.4928571428577,0.4625971428571431
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,long,0.01,0.01,2026-01-14T13:14:00+08:00,96823.5,2026-01-16T02:14:00+08:00,94696.1,atr_trailing_stop,2220.0,-0.21273999999999943,0.009575980000000001,4e-05,-0.22235597999999945,-0.21273999999999943,-0.5032011910073104,0.1886899999999994,0.31838999999999945,0.01,2026-01-14T12:59:00+08:00,2026-01-16T01:59:00+08:00,2026-01-14T12:59:00+08:00,1104.7071428571455,0.4418828571428582
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,short,0.01,0.01,2026-01-20T16:14:00+08:00,90968.7,2026-01-22T04:14:00+08:00,91231.9,atr_trailing_stop,2160.0,-0.02631999999999971,0.00911003,4e-05,-0.03547002999999971,-0.02631999999999971,-0.069794630408383,0.27121999999999974,0.20784000000000089,0.01,2026-01-20T15:59:00+08:00,2026-01-22T03:59:00+08:00,2026-01-20T15:59:00+08:00,1270.5142857142855,0.5082057142857141
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,short,0.01,0.01,2026-01-23T04:14:00+08:00,88050.6,2026-01-23T10:14:00+08:00,91747.6,atr_trailing_stop,360.0,-0.36970000000000003,0.008989910000000002,4e-05,-0.37872991,-0.36970000000000003,-1.1613308846076351,0.06506000000000059,0.37282999999999883,0.01,2026-01-23T03:59:00+08:00,2026-01-23T09:59:00+08:00,2026-01-23T03:59:00+08:00,815.2928571428565,0.32611714285714266
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,short,0.01,0.01,2026-01-26T01:14:00+08:00,88190.0,2026-01-27T09:14:00+08:00,88953.1,atr_trailing_stop,1920.0,-0.07631000000000059,0.008857155,4e-05,-0.08520715500000059,-0.07631000000000059,-0.37739495646782184,0.3352899999999994,0.1481300000000003,0.01,2026-01-26T00:59:00+08:00,2026-01-27T08:59:00+08:00,2026-01-26T00:59:00+08:00,564.442857142857,0.2257771428571428
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,long,0.01,0.01,2026-01-28T05:14:00+08:00,91178.8,2026-01-28T23:14:00+08:00,88700.0,atr_trailing_stop,1080.0,-0.2478800000000003,0.008993940000000002,4e-05,-0.2569139400000003,-0.2478800000000003,-0.45929042292369043,0.01095,0.3113600000000006,0.01,2026-01-28T04:59:00+08:00,2026-01-28T22:59:00+08:00,2026-01-28T04:59:00+08:00,1398.4285714285713,0.5593714285714285
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,short,0.01,0.01,2026-01-30T03:14:00+08:00,85239.0,2026-02-04T20:14:00+08:00,77401.3,atr_trailing_stop,8220.0,0.7837699999999997,0.008132015000000001,4e-05,0.7755979849999997,0.7837699999999997,1.8015495964985635,1.3305699999999998,0.08610000000000001,0.01,2026-01-30T02:59:00+08:00,2026-02-04T19:59:00+08:00,2026-01-30T02:59:00+08:00,1076.2928571428565,0.4305171428571426
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,short,0.01,0.01,2026-02-05T07:14:00+08:00,71278.9,2026-02-06T23:14:00+08:00,68438.5,donchian_exit,2400.0,0.2840399999999994,0.006985870000000001,4e-05,0.2770141299999994,0.2840399999999994,0.46540682257839916,0.9955399999999994,0.21972000000000116,0.01,2026-02-05T06:59:00+08:00,2026-02-06T22:59:00+08:00,2026-02-05T06:59:00+08:00,1488.0214285714278,0.5952085714285711
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,short,0.01,0.01,2026-02-11T16:14:00+08:00,65661.8,2026-02-12T20:14:00+08:00,67666.1,donchian_exit,1680.0,-0.2004300000000003,0.006666395000000001,4e-05,-0.2071363950000003,-0.2004300000000003,-0.44382385000122493,0.10311000000000059,0.33825,0.01,2026-02-11T15:59:00+08:00,2026-02-12T19:59:00+08:00,2026-02-11T15:59:00+08:00,1166.7714285714287,0.46670857142857153
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,long,0.01,0.01,2026-02-14T01:14:00+08:00,69913.0,2026-02-16T03:14:00+08:00,68214.8,atr_trailing_stop,3000.0,-0.16981999999999972,0.00690639,4e-05,-0.17676638999999975,-0.16981999999999972,-0.464608796052927,0.1721100000000006,0.28326999999999974,0.01,2026-02-14T00:59:00+08:00,2026-02-16T02:59:00+08:00,2026-02-14T00:59:00+08:00,951.1571428571436,0.38046285714285744
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,short,0.01,0.01,2026-02-19T00:14:00+08:00,67039.4,2026-02-20T12:14:00+08:00,67066.7,atr_trailing_stop,2160.0,-0.0027300000000002912,0.006705304999999999,4e-05,-0.00947530500000029,-0.0027300000000002912,-0.04008699186500634,0.12605,0.14397000000000118,0.01,2026-02-18T23:59:00+08:00,2026-02-20T11:59:00+08:00,2026-02-18T23:59:00+08:00,590.9214285714271,0.23636857142857085
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,long,0.01,0.01,2026-02-20T20:14:00+08:00,68490.5,2026-02-21T15:14:00+08:00,67798.3,atr_trailing_stop,1140.0,-0.06921999999999971,0.006814440000000001,4e-05,-0.07607443999999972,-0.06921999999999971,-0.6899907745730659,0.025780000000000292,0.10403999999999942,0.01,2026-02-20T19:59:00+08:00,2026-02-21T14:59:00+08:00,2026-02-20T19:59:00+08:00,275.6357142857128,0.11025428571428514
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,short,0.01,0.01,2026-02-23T10:14:00+08:00,65656.5,2026-02-23T18:14:00+08:00,67303.7,atr_trailing_stop,480.0,-0.16471999999999973,0.00664801,4e-05,-0.17140800999999975,-0.16471999999999973,-0.9440995121567337,0.06565,0.19238999999999942,0.01,2026-02-23T09:59:00+08:00,2026-02-23T17:59:00+08:00,2026-02-23T09:59:00+08:00,453.8928571428592,0.18155714285714367
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,short,0.01,0.01,2026-02-24T04:14:00+08:00,64849.0,2026-02-25T10:14:00+08:00,67001.0,atr_trailing_stop,1800.0,-0.2152,0.0065925,4e-05,-0.22183250000000002,-0.2152,-0.7636606176846655,0.18910000000000002,0.2179100000000006,0.01,2026-02-24T03:59:00+08:00,2026-02-25T09:59:00+08:00,2026-02-24T03:59:00+08:00,726.2142857142862,0.2904857142857145
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,long,0.01,0.01,2026-02-26T03:14:00+08:00,67833.3,2026-02-26T23:14:00+08:00,68470.8,atr_trailing_stop,1200.0,0.06375,0.006815205,4e-05,0.056894795000000005,0.06375,0.31651426153161416,0.25630000000000003,0.010810000000000583,0.01,2026-02-26T02:59:00+08:00,2026-02-26T22:59:00+08:00,2026-02-26T02:59:00+08:00,449.3857142857149,0.17975428571428598
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,short,0.01,0.01,2026-02-28T15:14:00+08:00,64380.7,2026-03-01T10:14:00+08:00,67198.9,atr_trailing_stop,1140.0,-0.28181999999999974,0.00657898,4e-05,-0.28843897999999973,-0.28181999999999974,-1.0620997464519022,0.06292999999999957,0.2853100000000006,0.01,2026-02-28T14:59:00+08:00,2026-03-01T09:59:00+08:00,2026-02-28T14:59:00+08:00,678.9357142857152,0.2715742857142861
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,long,0.01,0.01,2026-03-04T18:14:00+08:00,71910.0,2026-03-06T16:14:00+08:00,70856.5,atr_trailing_stop,2760.0,-0.10535,0.007138325,4e-05,-0.112528325,-0.10535,-0.49270558634407485,0.259,0.22931999999999972,0.01,2026-03-04T17:59:00+08:00,2026-03-06T15:59:00+08:00,2026-03-04T17:59:00+08:00,570.971428571429,0.2283885714285716
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,short,0.01,0.01,2026-03-06T23:14:00+08:00,67489.0,2026-03-09T20:14:00+08:00,68231.3,donchian_exit,4140.0,-0.0742300000000003,0.006786015000000001,4e-05,-0.0810560150000003,-0.0742300000000003,-0.13372679781848423,0.2266800000000003,0.23473999999999942,0.01,2026-03-06T22:59:00+08:00,2026-03-09T19:59:00+08:00,2026-03-06T22:59:00+08:00,1515.3285714285687,0.6061314285714275
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,long,0.01,0.01,2026-03-09T22:14:00+08:00,69494.9,2026-03-11T21:14:00+08:00,68476.6,donchian_exit,2820.0,-0.10182999999999884,0.006898575000000001,4e-05,-0.10876857499999884,-0.10182999999999884,-0.21884396108188703,0.2819400000000009,0.24792999999999885,0.01,2026-03-09T21:59:00+08:00,2026-03-11T20:59:00+08:00,2026-03-09T21:59:00+08:00,1242.5357142857122,0.49701428571428485
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,long,0.01,0.01,2026-03-16T12:14:00+08:00,73569.3,2026-03-18T21:14:00+08:00,72218.8,atr_trailing_stop,3420.0,-0.13505,0.0072894050000000005,4e-05,-0.14237940500000001,-0.13505,-0.31532556980687937,0.2655199999999997,0.1894300000000003,0.01,2026-03-16T11:59:00+08:00,2026-03-18T20:59:00+08:00,2026-03-16T11:59:00+08:00,1128.8285714285719,0.45153142857142875
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,short,0.01,0.01,2026-03-18T23:14:00+08:00,71112.5,2026-03-20T17:14:00+08:00,70804.1,donchian_exit,2520.0,0.03083999999999942,0.00709583,4e-05,0.02370416999999942,0.03083999999999942,0.06569787855751269,0.2335100000000006,0.12266999999999971,0.01,2026-03-18T22:59:00+08:00,2026-03-20T16:59:00+08:00,2026-03-18T22:59:00+08:00,902.0142857142835,0.3608057142857134
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,short,0.01,0.01,2026-03-22T08:14:00+08:00,68654.4,2026-03-23T20:14:00+08:00,69988.4,donchian_exit,2160.0,-0.13340000000000002,0.00693214,4e-05,-0.14037214000000003,-0.13340000000000002,-0.796728273737134,0.2064699999999997,0.2785600000000006,0.01,2026-03-22T07:59:00+08:00,2026-03-23T19:59:00+08:00,2026-03-22T07:59:00+08:00,440.4642857142826,0.17618571428571303
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,long,0.01,0.01,2026-03-23T22:14:00+08:00,71479.5,2026-03-24T23:14:00+08:00,69923.4,donchian_exit,1500.0,-0.15561000000000058,0.007070145,4e-05,-0.1627201450000006,-0.15561000000000058,-0.42307987155772664,0.02908999999999942,0.19995000000000002,0.01,2026-03-23T21:59:00+08:00,2026-03-24T22:59:00+08:00,2026-03-23T21:59:00+08:00,961.5214285714277,0.3846085714285711
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,short,0.01,0.01,2026-03-27T02:14:00+08:00,68431.4,2026-03-27T15:14:00+08:00,70450.0,donchian_exit,780.0,-0.2018600000000006,0.00694407,4e-05,-0.2088440700000006,-0.2018600000000006,-0.8321712319409814,0.03143999999999942,0.2018600000000006,0.01,2026-03-27T01:59:00+08:00,2026-03-27T14:59:00+08:00,2026-03-27T01:59:00+08:00,627.4071428571448,0.25096285714285793
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,short,0.01,0.01,2026-03-27T20:14:00+08:00,66600.0,2026-03-28T22:14:00+08:00,66749.4,donchian_exit,1560.0,-0.014939999999999419,0.00666747,4e-05,-0.02164746999999942,-0.014939999999999419,-0.04605284767809274,0.10905999999999987,0.04961999999999971,0.01,2026-03-27T19:59:00+08:00,2026-03-28T21:59:00+08:00,2026-03-27T19:59:00+08:00,1175.142857142854,0.47005714285714156
tf_1h_donchian_55_20_atr4,tf_1h_donchian_55_20,4.0,1h,long,0.01,0.01,2026-03-30T13:14:00+08:00,67617.6,2026-03-31T18:14:00+08:00,66335.6,atr_trailing_stop,1740.0,-0.1282,0.006697660000000001,4e-05,-0.13493766000000001,-0.1282,-0.6010815684976845,0.11823999999999943,0.17055,0.01,2026-03-30T12:59:00+08:00,2026-03-31T17:59:00+08:00,2026-03-30T12:59:00+08:00,561.2285714285707,0.2244914285714283
tf_1h_donchian_55_20_atr5,tf_1h_donchian_55_20,5.0,1h,long,0.01,0.01,2026-01-03T02:14:00+08:00,92274.8,2026-01-07T02:14:00+08:00,92764.2,atr_trailing_stop,5760.0,0.04893999999999942,0.009251950000000002,4e-05,0.03964804999999942,0.04893999999999942,0.07458499224014441,0.3251099999999991,0.32919000000000087,0.01,2026-01-03T01:59:00+08:00,2026-01-07T01:59:00+08:00,2026-01-03T01:59:00+08:00,1063.164285714288,0.531582142857144
tf_1h_donchian_55_20_atr5,tf_1h_donchian_55_20,5.0,1h,short,0.01,0.01,2026-01-08T00:14:00+08:00,93428.1,2026-01-09T11:14:00+08:00,92463.2,donchian_exit,2100.0,0.09649000000000088,0.009294565000000003,4e-05,0.08715543500000088,0.09649000000000088,0.15072368923284213,0.4575300000000003,0.01965999999999913,0.01,2026-01-07T23:59:00+08:00,2026-01-09T10:59:00+08:00,2026-01-07T23:59:00+08:00,1156.4928571428577,0.5782464285714288
tf_1h_donchian_55_20_atr5,tf_1h_donchian_55_20,5.0,1h,long,0.01,0.01,2026-01-14T13:14:00+08:00,96823.5,2026-01-16T03:14:00+08:00,94361.2,donchian_exit,2280.0,-0.2462300000000003,0.009559235000000001,4e-05,-0.2558292350000003,-0.2462300000000003,-0.46316209079329307,0.1886899999999994,0.31838999999999945,0.01,2026-01-14T12:59:00+08:00,2026-01-16T02:59:00+08:00,2026-01-14T12:59:00+08:00,1104.7071428571455,0.5523535714285728
tf_1h_donchian_55_20_atr5,tf_1h_donchian_55_20,5.0,1h,short,0.01,0.01,2026-01-20T16:14:00+08:00,90968.7,2026-01-22T04:14:00+08:00,91231.9,donchian_exit,2160.0,-0.02631999999999971,0.00911003,4e-05,-0.03547002999999971,-0.02631999999999971,-0.055835704326706384,0.27121999999999974,0.20784000000000089,0.01,2026-01-20T15:59:00+08:00,2026-01-22T03:59:00+08:00,2026-01-20T15:59:00+08:00,1270.5142857142855,0.6352571428571429
tf_1h_donchian_55_20_atr5,tf_1h_donchian_55_20,5.0,1h,short,0.01,0.01,2026-01-23T04:14:00+08:00,88050.6,2026-01-23T10:14:00+08:00,91747.6,atr_trailing_stop,360.0,-0.36970000000000003,0.008989910000000002,4e-05,-0.37872991,-0.36970000000000003,-0.9290647076861083,0.06506000000000059,0.37282999999999883,0.01,2026-01-23T03:59:00+08:00,2026-01-23T09:59:00+08:00,2026-01-23T03:59:00+08:00,815.2928571428565,0.40764642857142824
tf_1h_donchian_55_20_atr5,tf_1h_donchian_55_20,5.0,1h,short,0.01,0.01,2026-01-26T01:14:00+08:00,88190.0,2026-01-27T12:14:00+08:00,89409.2,atr_trailing_stop,2100.0,-0.12191999999999971,0.008879960000000001,4e-05,-0.13083995999999973,-0.12191999999999971,-0.46360746121333213,0.3352899999999994,0.18795,0.01,2026-01-26T00:59:00+08:00,2026-01-27T11:59:00+08:00,2026-01-26T00:59:00+08:00,564.442857142857,0.2822214285714285
tf_1h_donchian_55_20_atr5,tf_1h_donchian_55_20,5.0,1h,long,0.01,0.01,2026-01-28T05:14:00+08:00,91178.8,2026-01-29T08:14:00+08:00,88650.0,atr_trailing_stop,1620.0,-0.2528800000000003,0.008991440000000002,4e-05,-0.26191144000000033,-0.2528800000000003,-0.37457964654203746,0.01095,0.3113600000000006,0.01,2026-01-28T04:59:00+08:00,2026-01-29T07:59:00+08:00,2026-01-28T04:59:00+08:00,1398.4285714285713,0.6992142857142857
tf_1h_donchian_55_20_atr5,tf_1h_donchian_55_20,5.0,1h,short,0.01,0.01,2026-01-30T03:14:00+08:00,85239.0,2026-02-06T23:14:00+08:00,68438.5,donchian_exit,11280.0,1.68005,0.007683875000000001,4e-05,1.672326125,1.68005,3.1075670787956033,2.39155,0.08610000000000001,0.01,2026-01-30T02:59:00+08:00,2026-02-06T22:59:00+08:00,2026-01-30T02:59:00+08:00,1076.2928571428565,0.5381464285714282
tf_1h_donchian_55_20_atr5,tf_1h_donchian_55_20,5.0,1h,short,0.01,0.01,2026-02-11T16:14:00+08:00,65661.8,2026-02-12T20:14:00+08:00,67666.1,donchian_exit,1680.0,-0.2004300000000003,0.006666395000000001,4e-05,-0.2071363950000003,-0.2004300000000003,-0.35505908000097997,0.10311000000000059,0.33825,0.01,2026-02-11T15:59:00+08:00,2026-02-12T19:59:00+08:00,2026-02-11T15:59:00+08:00,1166.7714285714287,0.5833857142857144
tf_1h_donchian_55_20_atr5,tf_1h_donchian_55_20,5.0,1h,long,0.01,0.01,2026-02-14T01:14:00+08:00,69913.0,2026-02-16T03:14:00+08:00,68214.8,atr_trailing_stop,3000.0,-0.16981999999999972,0.00690639,4e-05,-0.17676638999999975,-0.16981999999999972,-0.3716870368423416,0.1721100000000006,0.28326999999999974,0.01,2026-02-14T00:59:00+08:00,2026-02-16T02:59:00+08:00,2026-02-14T00:59:00+08:00,951.1571428571436,0.4755785714285718
tf_1h_donchian_55_20_atr5,tf_1h_donchian_55_20,5.0,1h,short,0.01,0.01,2026-02-19T00:14:00+08:00,67039.4,2026-02-20T13:14:00+08:00,67133.7,atr_trailing_stop,2220.0,-0.009430000000000292,0.006708655,4e-05,-0.01617865500000029,-0.009430000000000292,-0.05475738132940193,0.12605,0.14397000000000118,0.01,2026-02-18T23:59:00+08:00,2026-02-20T12:59:00+08:00,2026-02-18T23:59:00+08:00,590.9214285714271,0.2954607142857136
tf_1h_donchian_55_20_atr5,tf_1h_donchian_55_20,5.0,1h,long,0.01,0.01,2026-02-20T20:14:00+08:00,68490.5,2026-02-21T20:14:00+08:00,67927.2,atr_trailing_stop,1440.0,-0.056330000000000297,0.0068208850000000005,4e-05,-0.0631908850000003,-0.056330000000000297,-0.45851014019539704,0.025780000000000292,0.10403999999999942,0.01,2026-02-20T19:59:00+08:00,2026-02-21T19:59:00+08:00,2026-02-20T19:59:00+08:00,275.6357142857128,0.1378178571428564
tf_1h_donchian_55_20_atr5,tf_1h_donchian_55_20,5.0,1h,short,0.01,0.01,2026-02-23T10:14:00+08:00,65656.5,2026-02-25T10:14:00+08:00,67001.0,atr_trailing_stop,2880.0,-0.13445000000000001,0.006632875000000001,4e-05,-0.14112287500000004,-0.13445000000000001,-0.6218334251317936,0.26985000000000003,0.19481999999999972,0.01,2026-02-23T09:59:00+08:00,2026-02-25T09:59:00+08:00,2026-02-23T09:59:00+08:00,453.8928571428592,0.22694642857142963
tf_1h_donchian_55_20_atr5,tf_1h_donchian_55_20,5.0,1h,long,0.01,0.01,2026-02-26T03:14:00+08:00,67833.3,2026-02-27T01:14:00+08:00,67905.2,atr_trailing_stop,1320.0,0.007189999999999418,0.006786925,4e-05,0.00036307499999941814,0.007189999999999418,0.0016158724608169395,0.25630000000000003,0.010810000000000583,0.01,2026-02-26T02:59:00+08:00,2026-02-27T00:59:00+08:00,2026-02-26T02:59:00+08:00,449.3857142857149,0.22469285714285747
tf_1h_donchian_55_20_atr5,tf_1h_donchian_55_20,5.0,1h,short,0.01,0.01,2026-02-28T15:14:00+08:00,64380.7,2026-03-01T10:14:00+08:00,67198.9,donchian_exit,1140.0,-0.28181999999999974,0.00657898,4e-05,-0.28843897999999973,-0.28181999999999974,-0.8496797971615219,0.06292999999999957,0.2853100000000006,0.01,2026-02-28T14:59:00+08:00,2026-03-01T09:59:00+08:00,2026-02-28T14:59:00+08:00,678.9357142857152,0.3394678571428576
tf_1h_donchian_55_20_atr5,tf_1h_donchian_55_20,5.0,1h,long,0.01,0.01,2026-03-04T18:14:00+08:00,71910.0,2026-03-06T20:14:00+08:00,69338.3,atr_trailing_stop,3000.0,-0.25716999999999973,0.007062415000000001,4e-05,-0.2642724149999997,-0.25716999999999973,-0.9256940077061632,0.259,0.31655,0.01,2026-03-04T17:59:00+08:00,2026-03-06T19:59:00+08:00,2026-03-04T17:59:00+08:00,570.971428571429,0.2854857142857145
tf_1h_donchian_55_20_atr5,tf_1h_donchian_55_20,5.0,1h,short,0.01,0.01,2026-03-06T23:14:00+08:00,67489.0,2026-03-09T20:14:00+08:00,68231.3,donchian_exit,4140.0,-0.0742300000000003,0.006786015000000001,4e-05,-0.0810560150000003,-0.0742300000000003,-0.10698143825478738,0.2266800000000003,0.23473999999999942,0.01,2026-03-06T22:59:00+08:00,2026-03-09T19:59:00+08:00,2026-03-06T22:59:00+08:00,1515.3285714285687,0.7576642857142843
