policy_name,month,trade_count,long_count,short_count,gross_pnl,net_pnl,no_cost_net_pnl,fee_total,slippage_total,win_rate,profit_factor,avg_win,avg_loss,avg_trade_net_pnl,median_trade_net_pnl,max_drawdown,max_ddpercent,return_drawdown_ratio,sharpe_like,avg_holding_minutes,median_holding_minutes,top_5pct_trade_pnl_contribution,best_trade,worst_trade,cost_drag
tf_1h_vol_compression_breakout_atr3,2026-01,7,2,5,-0.8547900000000009,-0.918401685000001,-0.8547900000000009,0.063331685,0.00028000000000000003,0.0,0.0,,-0.13120024071428585,-0.13120024071428585,-0.09088999499999942,0.91840168500039,0.0183680337000078,-0.9999999999995764,-3.3084922731357014,480.0,360.0,0.06896430617938187,-0.06333693500000029,-0.37872991,0.06361168500000003
tf_1h_vol_compression_breakout_atr3,2026-02,10,6,4,-0.5820800000000017,-0.6503801400000018,-0.5820800000000017,0.06790014,0.0004,0.3,0.11528924201920586,0.02825097833333266,-0.10501901071428567,-0.06503801400000017,-0.09030046000000044,0.6503801400003795,0.013007602800007588,-0.9999999999994192,-2.7210450109177593,1260.0,900.0,-0.10942026151044365,0.07116476499999914,-0.19046473500000002,0.06830014000000006
tf_1h_vol_compression_breakout_atr3,2026-03,11,7,4,-0.7334599999999977,-0.8107660499999978,-0.7334599999999977,0.07686605,0.00044,0.18181818181818182,0.14303808088976924,0.06766369499999984,-0.10512149333333305,-0.07370600454545434,-0.06334877999999942,0.8107660499999838,0.016215320999999675,-1.0000000000000173,-2.5002523675981574,1538.1818181818182,1200.0,-0.16561973087057613,0.1342788549999997,-0.21444479999999885,0.07730605000000013
tf_1h_vol_compression_breakout_atr4,2026-01,7,2,5,-1.2407400000000008,-1.304435400000001,-1.2407400000000008,0.0634154,0.00028000000000000003,0.0,0.0,,-0.18634791428571443,-0.18634791428571443,-0.09088999499999942,1.3044354000003295,0.026088708000006587,-0.9999999999997481,-2.8137147651562695,1037.142857142857,780.0,5.4376015861185286e-05,-7.093000000029162e-05,-0.5085680500000006,0.06369540000000007
tf_1h_vol_compression_breakout_atr4,2026-02,10,6,4,-0.593440000000001,-0.6617598000000009,-0.593440000000001,0.0679198,0.0004,0.3,0.11414580044630077,0.028423451666666377,-0.10671859357142857,-0.06617598000000009,-0.08731476250000045,0.6617598000002545,0.013235196000005089,-0.9999999999996169,-2.615442887639131,1356.0,1080.0,-0.11182810590791388,0.07400334500000001,-0.19046473500000002,0.06831979999999993
tf_1h_vol_compression_breakout_atr4,2026-03,10,6,4,-0.7399099999999977,-0.8100443349999977,-0.7399099999999977,0.069734335,0.0004,0.2,0.1431472789182478,0.06766369499999984,-0.11817146562499967,-0.08100443349999978,-0.04747434749999971,0.8100443350003843,0.01620088670000769,-0.9999999999995227,-1.8340767023811437,1644.0,1530.0,-0.1657672909964861,0.1342788549999997,-0.3918925,0.07013433499999999
tf_1h_vol_compression_breakout_atr5,2026-01,7,2,5,-1.2407400000000008,-1.304435400000001,-1.2407400000000008,0.0634154,0.00028000000000000003,0.0,0.0,,-0.18634791428571443,-0.18634791428571443,-0.09088999499999942,1.3044354000003295,0.026088708000006587,-0.9999999999997481,-2.8137147651562695,1037.142857142857,780.0,5.4376015861185286e-05,-7.093000000029162e-05,-0.5085680500000006,0.06369540000000007
tf_1h_vol_compression_breakout_atr5,2026-02,10,6,4,-0.4371000000000015,-0.5053146400000015,-0.4371000000000015,0.06781464000000001,0.0004,0.5,0.15947387549828138,0.019174771999999708,-0.1202377,-0.05053146400000015,-0.04232348750000059,0.5053146399995967,0.010106292799991935,-1.0000000000008011,-2.1220904436730814,1602.0,1560.0,-0.0838860219842425,0.04238883499999971,-0.19046473500000002,0.06821463999999999
tf_1h_vol_compression_breakout_atr5,2026-03,10,6,4,-0.7399099999999977,-0.8100443349999977,-0.7399099999999977,0.069734335,0.0004,0.2,0.1431472789182478,0.06766369499999984,-0.11817146562499967,-0.08100443349999978,-0.04747434749999971,0.8100443350003843,0.01620088670000769,-0.9999999999995227,-1.8340767023811437,1644.0,1530.0,-0.1657672909964861,0.1342788549999997,-0.3918925,0.07013433499999999
tf_4h_donchian_20_10_atr3,2026-01,3,2,1,0.37426999999999977,0.3465144149999997,0.37426999999999977,0.027635585000000004,0.00012000000000000002,1.0,,0.11550480499999989,,0.11550480499999989,0.1251141949999997,0.0,0.0,,5.618513288124053,9360.0,10080.0,0.44300781830389574,0.15350859500000058,0.06789162499999941,0.027755585000000083
