policy_name,hour,signal_count,long_count,short_count,overlap_count,median_future_return_60m,mean_future_return_60m,positive_rate_60m,median_mfe_60m,median_mae_60m,median_future_return_120m,mean_future_return_120m,positive_rate_120m,median_mfe_120m,median_mae_120m,median_future_return_240m,mean_future_return_240m,positive_rate_240m,median_mfe_240m,median_mae_240m,median_future_return_480m,mean_future_return_480m,positive_rate_480m,median_mfe_480m,median_mae_480m
htf_1h_15m_structure_5m_pullback_reclaim_vol_cap,14,40,29,11,83,0.0008354181948719841,0.000448309113259629,0.55,0.0026876351415311417,0.0025938999705459875,0.00035555361064687485,0.0011690848704014323,0.5,0.004680330651200548,0.00330939400482122,9.038134140859633e-05,0.0006859668671042818,0.5,0.007892898437230178,0.0045242789966425945,0.0008662333979678194,0.002068539905728406,0.5,0.014897747740158618,0.009557230977130238
htf_1h_15m_structure_5m_pullback_reclaim_vol_cap,15,43,25,18,88,-4.7884750981386226e-05,-8.635304940985889e-05,0.46511627906976744,0.0018691475719228023,0.0022744319969029148,-0.00036900369003689537,-0.0001222135874847781,0.4418604651162791,0.0027649769585254003,0.0032058508946896103,-0.00027885213067202486,0.0008751174046139924,0.4883720930232558,0.004344503470889549,0.004612891309269895,-0.0005361610343432854,0.0016677890168464709,0.4883720930232558,0.01533769448373401,0.009047824213700983
htf_1h_15m_structure_5m_pullback_reclaim_vol_cap,16,46,28,18,81,-0.0005630849032095542,-0.00020782283567891014,0.43478260869565216,0.0027865467108124653,0.0027651349795616564,-0.0003255448009960027,-0.00015535543289061662,0.4782608695652174,0.003954758565623551,0.003921623519110851,-0.001317475326893247,0.0002766037051495435,0.41304347826086957,0.006486386565178304,0.006847001588172863,0.002087741242273178,0.0026493914490249943,0.5652173913043478,0.016581361802432526,0.010394673018043643
htf_1h_15m_structure_5m_pullback_reclaim_vol_cap,17,41,24,17,74,-0.0003537170622345265,-0.0005520144020560541,0.4146341463414634,0.0025071684724198295,0.0023670538029854082,0.00013755663531345164,1.4984787208126328e-05,0.5121951219512195,0.0036066895377839803,0.003483129935391238,0.0010104262763050986,0.0017651116804090375,0.6097560975609756,0.00840778698240885,0.005149402739342168,0.003345787477561757,0.004660582072173823,0.7073170731707317,0.017743048282440332,0.007112595902537655
htf_1h_15m_structure_5m_pullback_reclaim_vol_cap,18,46,26,20,81,8.410637063993587e-05,-0.0007383625866708154,0.5217391304347826,0.00198850392663652,0.0021544832376376166,-0.0006237014651913619,-0.00028464033485182044,0.41304347826086957,0.0027108484052150716,0.0031556543720678287,-0.0007063806357647806,0.00018104150475775263,0.41304347826086957,0.011332616042550203,0.006516691409995834,0.003827603486187936,0.004245586290420539,0.6304347826086957,0.017893698212677056,0.012168363471252996
htf_1h_15m_structure_5m_pullback_reclaim_vol_cap,19,40,21,19,104,-0.0002451531063289991,-9.064532184003548e-05,0.35,0.001387050769472542,0.002818977589731486,-0.00028066976733470694,-0.0006409566782074133,0.4,0.0029853676591679035,0.0036642775903772407,-0.00021449556328040353,0.0004828308957233296,0.475,0.010515211768294841,0.008539075780151617,1.9053763562482118e-06,0.0009003275226037832,0.5,0.015343727955456576,0.011030029986072831
htf_1h_15m_structure_5m_pullback_reclaim_vol_cap,20,37,26,11,84,-0.0002645938999079611,0.00040880161810848397,0.43243243243243246,0.002782003787650922,0.003486262539058149,-0.00014578868554837587,0.0002970264583209283,0.4864864864864865,0.004646221277844198,0.004696552433408385,0.0003604887644195198,-0.0008544470723803209,0.5405405405405406,0.011568244744290634,0.007210144927536244,-0.000679831148914678,-0.0011668771554893841,0.4594594594594595,0.015126463033811044,0.013706039249299695
htf_1h_15m_structure_5m_pullback_reclaim_vol_cap,21,37,22,15,64,0.00096807592107373,-0.0002589625885901083,0.5945945945945946,0.005521637736908058,0.004663992135478301,0.00045397312136508106,-0.0005240381968448272,0.5405405405405406,0.01216526315789479,0.006664442980885421,8.608515836927566e-05,-0.00249833186968876,0.5135135135135135,0.016528757598552435,0.00973156863941016,-0.0019047415318328431,-0.002994823146225786,0.40540540540540543,0.017359301134218796,0.011286279689193046
htf_1h_15m_structure_5m_pullback_reclaim_vol_cap,22,30,20,10,75,0.0007095842745661329,0.0011652857057671531,0.6,0.004140369117464404,0.002934235387356099,0.00241267711737303,0.0038516310649294393,0.7333333333333333,0.01239911966860019,0.0053360495641359695,-9.213752843517664e-06,0.0016893748729893206,0.5,0.017755136181452413,0.007547101449275395,-0.000855014878536231,0.00023988204821961585,0.4666666666666667,0.01793957309364569,0.00895120529574378
htf_1h_15m_structure_5m_pullback_reclaim_vol_cap,23,19,12,7,44,0.0008939081812830985,0.0018780640848568826,0.5263157894736842,0.005406673042966492,0.0024558498896247727,4.417791576805108e-05,0.00040359979111560004,0.5263157894736842,0.014356189165502853,0.005656772383787478,-0.00038099091022458786,0.0008356322950308432,0.47368421052631576,0.015444503754182382,0.007207465768009458,0.0031527924130663187,0.00407955892264805,0.631578947368421,0.01913751122550078,0.008514009022568714
htf_1h_15m_structure_no_overextension,0,114,64,50,574,0.00019235461484601313,5.8123499333376383e-05,0.5087719298245614,0.00414181060594998,0.002916911980369974,-2.298194123362407e-05,6.703376347563843e-05,0.49122807017543857,0.006642963105781385,0.004620199082913501,0.00026899326269258506,-0.0003347097663350902,0.5175438596491229,0.012263892443128976,0.006084761982032172,-0.0009058430401577278,-0.0010967515427141592,0.47368421052631576,0.016716216148451202,0.010674141853994679
htf_1h_15m_structure_no_overextension,1,141,73,68,720,0.00010163164994358986,-1.1958927326251893e-05,0.5177304964539007,0.0031128248957390525,0.003139313662822607,5.913053971684512e-05,0.00031003573885060646,0.5035460992907801,0.004628811322328952,0.004540107859018927,-0.0015223744292237607,-0.001061089428322703,0.41843971631205673,0.006909273981454911,0.007310519866970067,-0.001336486635133638,-0.0023782432641275297,0.425531914893617,0.014011677833523306,0.011936111395515536
htf_1h_15m_structure_no_overextension,2,121,69,52,658,0.0008300051036929101,0.0010025935490904033,0.6115702479338843,0.0033845742497449205,0.002959990720493577,-0.00034160322405962784,0.0003695984019459438,0.4628099173553719,0.005146279949558741,0.004356901154054071,-0.0011103708638685594,-0.0007258612887881645,0.4297520661157025,0.008972633467922764,0.006775553321286432,-0.002437926746059693,-0.002178906626591317,0.3305785123966942,0.012673362902075658,0.010462106059885845
htf_1h_15m_structure_no_overextension,3,132,71,61,696,-0.0002226253957407498,-0.0007792748543449826,0.45454545454545453,0.002385801075365457,0.00348496745712773,-0.0010397492491038829,-0.0012187802195083746,0.38636363636363635,0.003212518746308346,0.00498352486852216,-0.002068949952004684,-0.0017655372637060424,0.38636363636363635,0.005788523286601066,0.00804155326605449,-0.003570434895234842,-0.002670670995285573,0.3333333333333333,0.00943792199078275,0.012028843124721966
