policy_name,horizon_m,stop_atr,tp_atr,entry_count,skipped_count,avg_return,median_return,win_rate,avg_r,median_r,expectancy_r,max_drawdown_r_est,stop_first_rate,tp_first_rate,horizon_exit_rate,notes
immediate_baseline,30,3.0,1.5,1716,0,-0.0010060259746294588,5.433988387420483e-05,0.5081585081585082,-0.13864559803062024,0.021895108565710357,-0.13864559803062024,244.9158462205444,0.30011655011655014,0.4527972027972028,0.24708624708624707,Signal time immediate entry at trace price.
immediate_baseline,30,3.0,2.0,1716,0,-0.0009838351846074486,-0.0003774731283456713,0.46853146853146854,-0.12791315605231152,-0.09512289378866012,-0.12791315605231152,228.83230911910258,0.3175990675990676,0.3735431235431235,0.30885780885780884,Signal time immediate entry at trace price.
immediate_baseline,30,3.0,2.5,1716,0,-0.0009419380967897082,-0.0005735988361439156,0.44522144522144524,-0.11178679313803516,-0.15841687936662857,-0.11178679313803516,202.12363858114895,0.3269230769230769,0.32342657342657344,0.34965034965034963,Signal time immediate entry at trace price.
immediate_baseline,30,3.0,3.0,1716,0,-0.0009716251954424257,-0.0008881091942327926,0.42365967365967366,-0.10915079003450502,-0.23064586870662057,-0.10915079003450502,197.88999906288373,0.3385780885780886,0.2715617715617716,0.38986013986013984,Signal time immediate entry at trace price.
immediate_baseline,30,3.0,4.0,1716,0,-0.0010332172153660344,-0.0011792872476982584,0.3956876456876457,-0.10557168463354154,-0.28784179298071555,-0.10557168463354154,195.93023846532856,0.351981351981352,0.20104895104895104,0.44696969696969696,Signal time immediate entry at trace price.
immediate_baseline,30,3.0,5.0,1716,0,-0.001053756828054378,-0.0012694867063786997,0.38461538461538464,-0.0932650598670363,-0.31120134230403085,-0.0932650598670363,178.8214650704319,0.3578088578088578,0.15268065268065267,0.48951048951048953,Signal time immediate entry at trace price.
immediate_baseline,30,4.0,1.5,1716,0,-0.0010947641538408537,0.00037582100500150445,0.5314685314685315,-0.11409474208470383,0.10991359581168607,-0.11409474208470383,201.9197596936958,0.1998834498834499,0.47202797202797203,0.3280885780885781,Signal time immediate entry at trace price.
immediate_baseline,30,4.0,2.0,1716,0,-0.0010888154024323814,-0.00010487015785814804,0.48892773892773894,-0.10834474688585269,-0.023871780214743253,-0.10834474688585269,193.53013983948267,0.21328671328671328,0.3886946386946387,0.398018648018648,Signal time immediate entry at trace price.
immediate_baseline,30,4.0,2.5,1716,0,-0.0010675216826274367,-0.0003665879964332312,0.46445221445221446,-0.09759110412657541,-0.0678124846504508,-0.09759110412657541,174.5913346812033,0.22144522144522144,0.33624708624708627,0.4423076923076923,Signal time immediate entry at trace price.
immediate_baseline,30,4.0,3.0,1716,0,-0.001083924171093549,-0.0005327410923045867,0.44347319347319347,-0.09427295493292895,-0.10945908060998653,-0.09427295493292895,168.77239066490597,0.2296037296037296,0.28438228438228436,0.486013986013986,Signal time immediate entry at trace price.
immediate_baseline,30,4.0,4.0,1716,0,-0.0011619415386940669,-0.000825556739509373,0.4143356643356643,-0.09271921638476181,-0.16199359186489543,-0.09271921638476181,169.1061753162512,0.2400932400932401,0.21212121212121213,0.5477855477855478,Signal time immediate entry at trace price.
immediate_baseline,30,4.0,5.0,1716,0,-0.0012051474691740112,-0.0009658919009434659,0.4015151515151515,-0.08687090404180683,-0.1829327803291345,-0.08687090404180683,161.31125485959433,0.24533799533799533,0.15967365967365968,0.594988344988345,Signal time immediate entry at trace price.
