policy_name,hour,signal_count,long_count,short_count,overlap_count,median_future_return_60m,mean_future_return_60m,positive_rate_60m,median_mfe_60m,median_mae_60m,median_future_return_120m,mean_future_return_120m,positive_rate_120m,median_mfe_120m,median_mae_120m,median_future_return_240m,mean_future_return_240m,positive_rate_240m,median_mfe_240m,median_mae_240m,median_future_return_480m,mean_future_return_480m,positive_rate_480m,median_mfe_480m,median_mae_480m
htf_1h_15m_structure_5m_pullback_reclaim,17,11,4,7,29,0.0017557837180048885,2.666866995219715e-05,0.6363636363636364,0.012542871408965262,0.0018185390024092474,0.00020115940968845614,-0.00044579020153760626,0.5454545454545454,0.021871328671328794,0.008328671328671322,-9.792799429908516e-05,0.0013697804130287801,0.45454545454545453,0.023790432323646638,0.011697039314821578,-0.005024721460259451,-0.003287756239398708,0.45454545454545453,0.023790432323646638,0.01878881118881115
htf_1h_15m_structure_5m_pullback_reclaim,18,17,8,9,48,-0.0007150796421858674,-0.0014779318157611492,0.35294117647058826,0.002861916682053156,0.002979568671963695,-0.00210946480225338,-0.0017221740103143942,0.35294117647058826,0.006918918236133775,0.00526401131015275,-0.0007110352673492804,2.365732174341668e-07,0.4117647058823529,0.010210542492700148,0.011068638386790286,-0.000659391903511497,-0.0018115923217966049,0.47058823529411764,0.014072259777474283,0.018797550140308705
htf_1h_15m_structure_5m_pullback_reclaim,19,18,8,10,66,-0.0014901706123026104,0.00020684788734014962,0.3888888888888889,0.005005847485609061,0.006333796280420023,0.0005792946474660887,0.004890483116659726,0.5,0.0066899238676843,0.008386720185760532,-0.00039728964015339763,0.002557188568977563,0.5,0.014686574279739628,0.01625793265782055,0.0007032291253349365,0.0047755352874133804,0.5,0.017171845577790168,0.021824646177058482
htf_1h_15m_structure_5m_pullback_reclaim,20,24,9,15,57,-0.0009579914063120865,-0.0010326225952725875,0.3333333333333333,0.0023285206363096167,0.005857580700949772,-0.001481320222710747,-0.00039526665008001355,0.2916666666666667,0.003237969630688231,0.00996634945505015,-2.312863149583899e-05,-0.0002490063352944318,0.5,0.011343392354758453,0.015695417941563927,-0.0005066497714992235,0.0006613484951846679,0.4583333333333333,0.0129905948468102,0.01678555495716194
htf_1h_15m_structure_5m_pullback_reclaim,21,17,8,9,41,-0.0011326154826953871,-0.00024343768150745498,0.47058823529411764,0.003447023460704468,0.0031540124283273574,0.0006013534230722151,0.000802946004443286,0.5294117647058824,0.008583748420191828,0.009769309981020657,-0.0008803995643340556,0.0002955710300374376,0.4117647058823529,0.012519598116050412,0.01285259703669328,0.0005642215167871445,-0.0011667929762562734,0.5294117647058824,0.01628374708222613,0.014208123650000237
htf_1h_15m_structure_5m_pullback_reclaim,22,17,6,11,42,0.00022080616478947768,0.0015219868211569737,0.5882352941176471,0.009559007748904058,0.005046394983409974,-1.3079495987611267e-05,0.001475739166840354,0.47058823529411764,0.011135353621992028,0.006806387225548827,0.0015136022218014134,-4.526555191459594e-07,0.5294117647058824,0.012977793342644262,0.013530236295284048,0.0007542809118605831,0.0017467019947856011,0.5294117647058824,0.012977793342644262,0.013676636568848655
htf_1h_15m_structure_5m_pullback_reclaim,23,21,8,13,57,-0.00014349018780335232,0.0005779722267010264,0.47619047619047616,0.0038694061065325247,0.0049547107342426955,0.00042167523771530213,0.0031583922190227412,0.5238095238095238,0.006850677715402931,0.006241286162425808,0.0010678611449159714,0.004749215349496244,0.6190476190476191,0.00905842696629211,0.006777423613123501,0.0018101729683099865,0.005816436922137624,0.5714285714285714,0.017559046642456888,0.010385102342266306
htf_1h_15m_structure_5m_pullback_reclaim_strict,0,4,2,2,5,0.001473373930162003,0.0013612338132673873,0.75,0.006571154968734838,0.0027696032693482198,0.001361385516683078,0.002336400456704635,1.0,0.006571154968734838,0.004952610654207823,0.004902934511328505,0.007685516835406053,0.75,0.009447731695415906,0.007003613046877466,0.009367568357385392,0.006155640614443347,0.75,0.016294390343977838,0.011556046115874519
htf_1h_15m_structure_5m_pullback_reclaim_strict,1,5,2,3,7,0.001265676765128676,0.004922379461981707,0.8,0.008628278221208596,0.0008539256294031183,0.008324374531344603,0.0071029383116391065,0.8,0.014064705882352868,0.0022370351683490552,0.008598104157817588,0.007694353170867396,1.0,0.01564193806852998,0.0022370351683490552,0.0031404739495908274,0.0056697386587188925,0.8,0.018151686534654266,0.005849875494073342
htf_1h_15m_structure_5m_pullback_reclaim_strict,2,3,0,3,4,-0.00018078278947841753,-0.0010427210650200875,0.3333333333333333,0.0018056191893636164,0.001677259223045402,-0.0024084097210614885,-0.002447724052234257,0.0,0.0018056191893636164,0.005967252008555413,0.0001687895977382503,-0.003045571039721547,0.6666666666666666,0.002815910396324117,0.011290311255906738,-0.004359658308404679,0.0004090725148506354,0.3333333333333333,0.021496273630355223,0.011290311255906738
htf_1h_15m_structure_5m_pullback_reclaim_strict,3,11,6,5,20,-7.123724853252966e-05,-7.28613099134735e-05,0.36363636363636365,0.0014011453496001192,0.0020484847957390473,0.0004266217327548727,0.0003697458139089676,0.6363636363636364,0.002891357873302969,0.0038601818352677064,0.0023505430249466386,0.002778179653525367,0.7272727272727273,0.0061833319693958,0.0038601818352677064,0.00767156411919534,0.004873780543681503,0.7272727272727273,0.0215070479333348,0.005364286351994818
htf_1h_15m_structure_5m_pullback_reclaim_strict,4,8,4,4,11,-0.0006954069298001353,-0.0003208418906228694,0.375,0.0024729635930770266,0.003058318502009938,0.0004051083281930712,0.001045210497978899,0.625,0.002577859652075465,0.0034365853207394825,-0.0018662189282534491,-0.003482293621856869,0.375,0.003383500981066101,0.005722707607155431,-0.004293588101321966,-0.0030930404129615174,0.375,0.004380448081471977,0.008650250777968771
htf_1h_15m_structure_5m_pullback_reclaim_strict,5,6,3,3,7,-0.001888340202235883,-0.002059152139687196,0.16666666666666666,0.0012534581948309143,0.0031918886351284814,-0.000905616274829879,-0.0021233578853521173,0.3333333333333333,0.0025493712871356156,0.0033126907029743524,0.0003591011782462239,0.00013309730311962994,0.6666666666666666,0.008169286633802675,0.005006609905264359,-0.0007588626924328601,0.00470304660991618,0.3333333333333333,0.008604407964938665,0.007275795297372101
htf_1h_15m_structure_5m_pullback_reclaim_strict,6,10,5,5,12,-0.000396699654449717,-0.0020470106337624585,0.3,0.0016343493837797096,0.002549605844941072,-0.00391083945685039,-0.0063439811625126356,0.3,0.0025699659620216364,0.005458561391704586,-0.0025848223363038048,-0.0069524945248487955,0.2,0.0025699659620216364,0.006029896364571907,-0.007119981004836906,-0.008490965336478695,0.2,0.008452896337468485,0.011713759417154246
htf_1h_15m_structure_5m_pullback_reclaim_strict,7,4,4,0,11,0.004336154538541193,0.0026093020795550093,0.75,0.006694372397842097,0.002874954390504836,0.0023182095362636046,0.0023737636580875576,0.75,0.0068848158172103435,0.0033104766989439094,0.009583383762968745,0.009837637423081746,1.0,0.01584079399829963,0.003636719261100374,0.001232969195516187,0.003511560772768485,0.75,0.01584079399829963,0.003636719261100374
htf_1h_15m_structure_5m_pullback_reclaim_strict,8,8,6,2,13,-0.00017495336434203423,-0.0020698201722460785,0.375,0.0026641717967239575,0.002236832031495828,0.0008608481471386042,-0.0018523432196723283,0.625,0.0064266167140127894,0.006384398397527025,0.0019913947370391316,-0.0001076073028178498,0.625,0.00696467782485044,0.008072937744416808,-0.005168287380979741,-0.00540489894332799,0.375,0.007134312529572973,0.012053370342965664
htf_1h_15m_structure_5m_pullback_reclaim_strict,9,8,3,5,16,-0.0011548504284704109,-0.0015140396249207766,0.375,0.0019732938360632613,0.004524598731006968,-0.0006670416949510205,-0.0019369924909040243,0.5,0.002304007982853684,0.0050212378769781685,-0.003443386834920792,-0.004497637164005475,0.125,0.0030112386013313452,0.010396674841096909,-0.002364929824098083,-0.001694829044619664,0.125,0.0033468605968053344,0.010975213894596991
htf_1h_15m_structure_5m_pullback_reclaim_strict,10,3,0,3,5,0.0005440167650998529,-0.0012571810768989093,0.6666666666666666,0.0029106334841628723,0.0020278551532033617,-0.004519831547166064,0.0007818704156997333,0.3333333333333333,0.012252916273261638,0.008929460580912818,-0.0002722267092001296,0.0009199053132087723,0.3333333333333333,0.012252916273261638,0.008929460580912818,-0.004281294046957207,-0.007070651843007629,0.0,0.012252916273261638,0.013135954513376347
