datetime,vt_orderid,symbol,exchange,type,direction,offset,price,volume,traded,status,gateway_name,orderid,reference
2026-03-26 23:14:00+08:00,BACKTESTING.970,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,68999.9,0.01,0.01,全部成交,BACKTESTING,970,
2026-03-26 23:34:00+08:00,BACKTESTING.971,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,68894.1,0.01,0.01,全部成交,BACKTESTING,971,
2026-03-27 01:57:00+08:00,BACKTESTING.972,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,68518.5,0.01,0.01,全部成交,BACKTESTING,972,
2026-03-27 02:17:00+08:00,BACKTESTING.973,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,68353.0,0.01,0.01,全部成交,BACKTESTING,973,
2026-03-27 02:27:00+08:00,BACKTESTING.974,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,68127.7,0.01,0.01,全部成交,BACKTESTING,974,
2026-03-27 02:38:00+08:00,BACKTESTING.975,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,68286.1,0.01,0.01,全部成交,BACKTESTING,975,
2026-03-27 08:36:00+08:00,BACKTESTING.976,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,68613.2,0.01,0.01,全部成交,BACKTESTING,976,
2026-03-27 08:55:00+08:00,BACKTESTING.977,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,68738.8,0.01,0.01,全部成交,BACKTESTING,977,
2026-03-27 12:01:00+08:00,BACKTESTING.978,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,68549.2,0.01,0.01,全部成交,BACKTESTING,978,
2026-03-27 12:19:00+08:00,BACKTESTING.979,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,68467.5,0.01,0.01,全部成交,BACKTESTING,979,
2026-03-27 20:26:00+08:00,BACKTESTING.980,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,66524.9,0.01,0.01,全部成交,BACKTESTING,980,
2026-03-27 20:39:00+08:00,BACKTESTING.981,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,66566.3,0.01,0.01,全部成交,BACKTESTING,981,
2026-03-27 21:34:00+08:00,BACKTESTING.982,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,66322.0,0.01,0.01,全部成交,BACKTESTING,982,
2026-03-27 21:37:00+08:00,BACKTESTING.983,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,66327.8,0.01,0.01,全部成交,BACKTESTING,983,
2026-03-27 22:21:00+08:00,BACKTESTING.984,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,65971.5,0.01,0.01,全部成交,BACKTESTING,984,
2026-03-27 22:28:00+08:00,BACKTESTING.985,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,65638.3,0.01,0.01,全部成交,BACKTESTING,985,
2026-03-27 23:25:00+08:00,BACKTESTING.986,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,65899.9,0.01,0.01,全部成交,BACKTESTING,986,
2026-03-27 23:26:00+08:00,BACKTESTING.987,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,66193.5,0.01,0.01,全部成交,BACKTESTING,987,
2026-03-27 23:57:00+08:00,BACKTESTING.988,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,66089.9,0.01,0.01,全部成交,BACKTESTING,988,
2026-03-28 00:06:00+08:00,BACKTESTING.989,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,65835.0,0.01,0.01,全部成交,BACKTESTING,989,
2026-03-28 01:33:00+08:00,BACKTESTING.990,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,65780.7,0.01,0.01,全部成交,BACKTESTING,990,
2026-03-28 01:40:00+08:00,BACKTESTING.991,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,65877.1,0.01,0.01,全部成交,BACKTESTING,991,
2026-03-30 06:41:00+08:00,BACKTESTING.992,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,65799.9,0.01,0.01,全部成交,BACKTESTING,992,
2026-03-30 06:45:00+08:00,BACKTESTING.993,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,65068.4,0.01,0.01,全部成交,BACKTESTING,993,
2026-03-30 07:35:00+08:00,BACKTESTING.994,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,65864.5,0.01,0.01,全部成交,BACKTESTING,994,
2026-03-30 07:42:00+08:00,BACKTESTING.995,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,65970.1,0.01,0.01,全部成交,BACKTESTING,995,
2026-03-30 08:05:00+08:00,BACKTESTING.996,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,65799.9,0.01,0.01,全部成交,BACKTESTING,996,
2026-03-30 08:07:00+08:00,BACKTESTING.997,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,65907.1,0.01,0.01,全部成交,BACKTESTING,997,
2026-03-30 22:29:00+08:00,BACKTESTING.998,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,67275.2,0.01,0.01,全部成交,BACKTESTING,998,
2026-03-30 22:39:00+08:00,BACKTESTING.999,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,67262.1,0.01,0.01,全部成交,BACKTESTING,999,
2026-03-31 00:21:00+08:00,BACKTESTING.1000,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,67273.2,0.01,0.01,全部成交,BACKTESTING,1000,
2026-03-31 00:33:00+08:00,BACKTESTING.1001,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,67389.3,0.01,0.01,全部成交,BACKTESTING,1001,
2026-03-31 01:26:00+08:00,BACKTESTING.1002,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,66699.9,0.01,0.01,全部成交,BACKTESTING,1002,
2026-03-31 01:33:00+08:00,BACKTESTING.1003,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,66814.8,0.01,0.01,全部成交,BACKTESTING,1003,
2026-03-31 02:09:00+08:00,BACKTESTING.1004,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,66707.9,0.01,0.01,全部成交,BACKTESTING,1004,
2026-03-31 02:20:00+08:00,BACKTESTING.1005,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,66823.0,0.01,0.01,全部成交,BACKTESTING,1005,
2026-03-31 03:07:00+08:00,BACKTESTING.1006,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,66378.2,0.01,0.01,全部成交,BACKTESTING,1006,
2026-03-31 03:14:00+08:00,BACKTESTING.1007,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,66404.8,0.01,0.01,全部成交,BACKTESTING,1007,
2026-03-31 03:24:00+08:00,BACKTESTING.1008,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,66223.5,0.01,0.01,全部成交,BACKTESTING,1008,
2026-03-31 03:26:00+08:00,BACKTESTING.1009,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,66324.5,0.01,0.01,全部成交,BACKTESTING,1009,
2026-03-31 16:44:00+08:00,BACKTESTING.1010,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,66802.5,0.01,0.01,全部成交,BACKTESTING,1010,
2026-03-31 16:47:00+08:00,BACKTESTING.1011,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,66852.0,0.01,0.01,全部成交,BACKTESTING,1011,
2026-03-31 17:11:00+08:00,BACKTESTING.1012,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,66618.5,0.01,0.01,全部成交,BACKTESTING,1012,
2026-03-31 17:13:00+08:00,BACKTESTING.1013,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,66647.0,0.01,0.01,全部成交,BACKTESTING,1013,
2026-03-31 17:23:00+08:00,BACKTESTING.1014,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,66378.5,0.01,0.01,全部成交,BACKTESTING,1014,
2026-03-31 17:24:00+08:00,BACKTESTING.1015,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,66513.0,0.01,0.01,全部成交,BACKTESTING,1015,
2026-03-31 17:55:00+08:00,BACKTESTING.1016,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,66099.9,0.01,0.0,已撤销,BACKTESTING,1016,
