signal_id,datetime,vt_symbol,price,close_1m,atr_1m,breakout_distance_atr,atr_pct,ema_spread_pct,rsi,donchian_width_atr,close_location_in_donchian,recent_return_5m,recent_return_15m,recent_return_30m,recent_volatility_30m,volume_zscore_30m,upper_wick_ratio,lower_wick_ratio,body_ratio,range_atr,hour,weekday,is_weekend,direction,regime,future_return_15m,future_return_30m,future_return_60m,future_return_120m,mfe_60m,mae_60m,mfe_atr,mae_atr,stop_first,tp_first,good_signal_60m,bad_signal_60m
OkxAdaptiveMhfStrategy-20260101042300-000041,2026-01-01T04:24:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,87795.6,87795.6,22.36975184347272,0.0581141896023172,0.0002547935414015,-0.0062589852449944,0.0747873863049481,11.917879190859113,1.0,0.0012025425184677497,0.0024622733589295944,0.0061347192961205875,0.00029028100168376547,0.9801074686247847,0.03448275862017056,0.24137931034370289,0.7241379310361266,0.2592786920743287,4,3,False,short,short,0.0035161215368425,0.0042860917859209,0.0049524121937773,0.0060321929572781,0.0050982053770349,0.0,20.00916251248494,0.0,False,True,True,False
OkxAdaptiveMhfStrategy-20260101050700-000042,2026-01-01T05:08:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,87399.9,87399.8,18.855341339563825,0.0053035369760949,0.0002157366646098,-0.0088113737649029,16.376839288064176,4.948199999128798,1.0,0.00022306287055604424,0.00022306287055604424,0.0009978613989948565,0.000347321486188497,1.9494237982878366,0.05882352941503763,0.9117647058817235,0.02941176470323884,0.18032025720343614,5,3,False,short,short,0.0004485130989852,0.0009347836782421,0.0012688801703433,0.0135755304067853,0.0024244878998716,4.576664275459482e-06,11.238194853325824,0.021214147906695187,False,True,True,False
OkxAdaptiveMhfStrategy-20260101063400-000043,2026-01-01T06:35:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,87090.8,87090.3,76.52833553247949,0.1267504373707474,0.0008787239857077,-0.0062804410146865,0.3961147389191595,2.472286881500232,1.0,0.0018021818782129925,0.0022391360647585736,0.0025043247144543508,0.00019021115841285003,-2.4172661328856218,0.01913875598058807,0.004784688994798885,0.976076555024613,0.27310145784007,6,3,False,short,short,0.0059363331144047,0.0060419699899414,0.0096141039007564,0.0069479210203604,0.0125248591125584,0.0,14.25354402928381,0.0,False,True,True,False
OkxAdaptiveMhfStrategy-20260101070600-000045,2026-01-01T07:07:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,86441.9,86442.0,94.35447776570618,0.3041721037475586,0.0010915351075369,-0.0080282862951657,18.793574733396454,3.490030444741536,1.0,0.001704669477754309,0.003594240454455721,0.007044122258943831,0.0006431829321550022,2.6794136147831087,0.13306152705711025,0.8528539659006795,0.014084507042210221,2.859429741850192,7,3,False,short,short,0.0016936231156417,0.0011533758512943,0.0004708364809195,-0.0013592945087972,0.005112104199468,0.0004153078541772,4.68340253122152,0.3804800879630137,False,True,True,False
OkxAdaptiveMhfStrategy-20260101072900-000046,2026-01-01T07:30:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,86046.0,86046.2,184.223988378719,0.1112775821455839,0.0021409892404164,-0.0092271707081607,26.9809840860774,2.2315226351243997,1.0,0.003397386536668896,0.004226424350127827,0.005988293665459383,0.0008404728240689929,2.646876688215167,0.4061946902654352,0.40707964601769914,0.18672566371686566,0.6133837454854137,7,3,False,short,short,-0.0036457243799827,-0.0036085349696673,-0.0037793738233037,-0.0064430653371451,0.000534597773284,0.0062443344257722,0.24969603798518591,2.9165582871620317,True,False,False,True
OkxAdaptiveMhfStrategy-20260101095500-000051,2026-01-01T09:56:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,86578.0,86578.0,48.33380263001076,0.4551679943001228,0.0005582688746565,-0.0020572940316125,40.896411346269055,3.560655082684263,1.0,0.0004676668964585491,0.0004665127020784547,0.0005484538796472807,0.00017665310245649243,1.6418614607446518,0.33451957295363344,0.010676156583736782,0.6548042704626298,0.5813736654467945,9,3,False,short,short,0.0009009217122132,-5.313128046392641e-05,0.0009575180761855,-0.0004828016355194,0.001068400748458,0.0025641617962992,1.913774521489085,4.5930588515738044,True,False,False,False
OkxAdaptiveMhfStrategy-20260101124000-000055,2026-01-01T12:41:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,86420.0,86420.0,101.68632368763964,1.7701495488510783,0.0011766526693779,-0.0001068256710758,34.998075668999725,3.933665664113507,1.0,0.0020127020785219735,0.0022408271549923435,0.002644974490767367,0.0011422897710875249,3.2602859109167133,0.9778368794326247,0.005319148936178676,0.01684397163119664,3.3278811518401126,12,3,False,short,short,0.0001689423744504,-0.001205739412173,-0.0001064568386947,0.000160842397593,0.0025457070122656,0.002406850266142,2.1635161152623614,2.045506145338941,True,False,False,False
OkxAdaptiveMhfStrategy-20260101133100-000057,2026-01-01T13:32:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,86413.8,86413.8,75.63174851718301,0.0687541951884886,0.0008752276663817,-0.0009829587459238,37.9696960811418,2.7633897681542643,1.0,0.001903364959836492,0.001427049462574328,-0.0005499518357971176,0.0005132703207093413,0.5256215024744526,0.6736474694590552,0.2408376963351171,0.08551483420582776,0.757618343135155,13,3,False,short,short,-0.0008586591493487,0.0013169192883544,-0.0009327213940364,-0.0069387065491853,0.0013169192883544,0.0024116518426454,1.5046591177796833,2.7554565917862397,True,False,False,True
OkxAdaptiveMhfStrategy-20260101143600-000062,2026-01-01T14:37:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,86455.4,86455.4,52.63323798808748,0.0284991016577679,0.0006087906364216,-0.00055980446477,38.217827415339,3.1406010026860858,1.0,0.0004532085314193415,0.0016974164628612207,-0.0002718909844420508,0.00047497119692202906,-0.09039025406618893,0.9953271028038067,0.0,0.004672897196193365,0.8131743673017013,14,3,False,short,short,-0.0001029432516651,0.0004372196531389,-0.0019200651434149,-0.004250746627741,0.0017974585740161,0.0070683843924151,2.952506931744601,11.610534015374753,False,True,False,True
OkxAdaptiveMhfStrategy-20260101152200-000063,2026-01-01T15:23:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,86319.7,86319.7,82.13903680715823,0.8546484440133989,0.0009515676816202,-0.0009116737792624,27.527105188712863,1.833476576473336,1.0,0.0013515890428713272,0.0013446552845415222,0.0018978975089083887,0.00023084942379811215,4.161777290427689,0.8905555555555718,0.0,0.10944444444442827,2.191406266701114,15,3,False,short,short,-0.0025347632116423,-0.0049525195291457,-0.0062129502303645,-0.0053985359077939,0.0002282213677758,0.0086515592616749,0.23983724141113752,9.091901110957718,True,False,False,True
OkxAdaptiveMhfStrategy-20260102002200-000118,2026-01-02T00:23:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,88100.1,88100.1,80.88664263042658,0.4932829290778329,0.0009181220297187,0.0029505804817407,63.34374149646258,2.633314884550261,1.0,0.0023290440674262336,0.0005886363636363967,0.0007523958465930458,0.000657344976876429,1.93342000840518,0.0,0.21590909090911775,0.7840909090908822,0.761559609804279,0,4,False,long,long,-0.0022712800553007,-0.0019455142502676,-0.0006640174074717,0.0004165716043454,0.0001305333365115,0.0034063525467054,0.1421742778043173,3.710130501659787,True,False,False,True
OkxAdaptiveMhfStrategy-20260102011400-000121,2026-01-02T01:15:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,88011.6,88011.6,43.663764599263295,0.2587958254106556,0.0004961137463614,0.0020836845149051,60.14473689464078,2.297099229086976,1.0,0.000401306919076839,0.0005423523766858642,0.0006549898055839162,0.0004253177960982277,-0.5022732113236125,0.028409090909081513,0.19318181818142358,0.778409090909495,0.4030802236484843,1,4,False,long,long,-0.0001522526576043,0.0004442596203226,0.0009714628526239,0.000805575628667,0.001660008453431,0.00101577519327,3.3460239019897253,2.047464317850191,False,True,True,False
