policy_name,weekday,signal_count,long_count,short_count,overlap_count,median_future_return_60m,mean_future_return_60m,positive_rate_60m,median_mfe_60m,median_mae_60m,median_future_return_120m,mean_future_return_120m,positive_rate_120m,median_mfe_120m,median_mae_120m,median_future_return_240m,mean_future_return_240m,positive_rate_240m,median_mfe_240m,median_mae_240m,median_future_return_480m,mean_future_return_480m,positive_rate_480m,median_mfe_480m,median_mae_480m
htf_1h_ema_15m_donchian_structure,6,266,92,174,2205,-0.0005564757013453714,-0.0010815897565688445,0.40225563909774437,0.002017915187662811,0.003072232334113245,-0.0006393124115375293,-0.001183754177884478,0.42857142857142855,0.0029740394883502885,0.005280322494096934,-0.0009321722217459638,-0.0012123012203487918,0.40601503759398494,0.004709485923016232,0.00958784929991624,0.0008152986578945365,0.0010539287538320007,0.5676691729323309,0.007986080398600381,0.011201009056671485
htf_1h_ema_15m_ema_structure,0,267,100,167,2394,-0.0005737554326056271,-0.0012122053435715656,0.4419475655430712,0.0036097263077699004,0.0049523999022687,-0.0009036995806016579,-0.002084266932028793,0.4044943820224719,0.005835770610846058,0.008017728456157558,-0.002531898688764578,-0.0037295156770131388,0.3707865168539326,0.009076923076922983,0.0132943932014572,-0.004246912090729582,-0.006176968344366906,0.37453183520599254,0.012504925418163948,0.017895102164765087
htf_1h_ema_15m_ema_structure,1,249,69,180,1996,-0.0008712646916276823,-0.0006486539713505989,0.4032258064516129,0.0030827192663549496,0.003704123647251756,-0.00047491911754354854,-0.000774699804118136,0.45161290322580644,0.006463131274772604,0.005398811708889117,-0.0006272458924041491,-0.001098656926449452,0.45161290322580644,0.00992126064643184,0.009348977767026478,-0.0013959435026238975,-0.002192310803976106,0.43951612903225806,0.015172587952087313,0.015666876265375662
htf_1h_ema_15m_ema_structure,2,233,102,131,2109,-0.00032939723247493724,-0.00010853003359102348,0.4678111587982833,0.0038444628635265765,0.004687366105858404,-0.0004865064282051357,0.0005697141498505666,0.463519313304721,0.006336737146274585,0.006877406454083301,-0.0007771505309492888,0.0003527482146822031,0.45064377682403434,0.01176738162358859,0.009918426659510926,-0.0005790345299064859,0.0030697553743914306,0.48068669527896996,0.018555001306372887,0.01224847753486924
htf_1h_ema_15m_ema_structure,3,242,79,163,2147,-0.0006384961649132381,-0.00049565361979649,0.44214876033057854,0.002642399870657064,0.0037506011411563844,-0.0012418532422643902,-0.0002766822493531961,0.43388429752066116,0.00392935581814946,0.006137068981677707,-0.0017064746813119092,0.0002216447347412625,0.45041322314049587,0.009030274608812783,0.010648360487287789,-0.0025480959716177587,0.002670262081497302,0.4256198347107438,0.013144276860504567,0.017215171584237965
htf_1h_ema_15m_ema_structure,4,212,64,148,2018,-0.0010599887310615563,-0.0008168312209829443,0.42924528301886794,0.004815199060014597,0.006044674727601063,-0.001056063870296442,-0.001125130725868136,0.4009433962264151,0.007431903216607361,0.009299824852369076,-0.0018262616221061956,-0.001717404201579082,0.4009433962264151,0.011284524874012103,0.01196326995619823,-0.004088772362770998,-0.004399671875956663,0.3915094339622642,0.01696123151584672,0.014723149196220753
htf_1h_ema_15m_ema_structure,5,153,49,104,1119,-0.0007753158806499405,-0.0008521552687191167,0.41830065359477125,0.0016912238864081885,0.0032534093947766962,-0.0013719415818422842,-0.0006093891258684756,0.38562091503267976,0.0027854938271605345,0.004677548848848634,-0.00262952642877734,-0.00033458472010436483,0.39869281045751637,0.004378545885063367,0.008124392614188514,-0.004076581408939517,0.00014752762650123893,0.3202614379084967,0.006043057191467138,0.013438953218066763
htf_1h_ema_15m_ema_structure,6,241,92,149,2113,-0.00034990672868406847,-0.0004014001457918971,0.42323651452282157,0.002374201309714774,0.0034121133025861727,-0.0005094339622642163,-0.0003946062697771775,0.44398340248962653,0.0036474164133737386,0.006020352005524976,-0.0005191888055073868,-0.0005575944700796084,0.44813278008298757,0.005467758400809375,0.00982732152261856,0.000926647891257959,0.0008901142532312358,0.5767634854771784,0.010777108726337747,0.011253325042318685
htf_1h_ema_15m_vwap_structure,0,291,102,189,2831,-0.0005465229547166883,-0.0010954185111430631,0.44673539518900346,0.0035062611806797594,0.004853072662574176,-0.0008602570890660077,-0.0018322462305626428,0.41924398625429554,0.005949403349452043,0.008017728456157558,-0.0022903077657343562,-0.0035548794251150737,0.3917525773195876,0.01002103289616163,0.013112664491674697,-0.004897754857447478,-0.007074048138584997,0.3436426116838488,0.012700636554685785,0.01830657549216408
htf_1h_ema_15m_vwap_structure,1,270,68,202,2391,-0.0006380643679334552,-0.0004270630078013475,0.4200743494423792,0.0032881672701787767,0.003605965216878171,-0.00033610934757444255,-0.0005376359110520392,0.4795539033457249,0.006687571265678427,0.005332742722019779,0.0007545341797643434,-0.00027440754434497004,0.516728624535316,0.011024680191239034,0.008065513552289127,-0.0006009416531552736,-0.0009050833426341757,0.4795539033457249,0.016051411467809196,0.014517378832870742
