policy_name,horizon_minutes,stop_atr,tp_atr,signal_count,expectancy_r,median_r,stop_first_rate,tp_first_rate,horizon_exit_rate
htf_1h_ema_15m_vwap_structure,120,2.0,3.0,1690,-0.07190435210009918,-0.1075860771955962,0.27692307692307694,0.1289940828402367,0.5940828402366863
htf_1h_ema_15m_vwap_structure,120,2.0,4.0,1690,-0.07697368106542299,-0.1274811266429286,0.2869822485207101,0.08461538461538462,0.6284023668639053
htf_1h_ema_15m_vwap_structure,120,2.0,5.0,1690,-0.06877768503121222,-0.12922465426530244,0.28875739644970416,0.06153846153846154,0.6497041420118344
htf_1h_ema_15m_vwap_structure,120,2.0,6.0,1690,-0.07014095582261601,-0.13168989321528746,0.2917159763313609,0.045562130177514794,0.6627218934911243
htf_1h_ema_15m_vwap_structure,120,2.5,2.0,1690,-0.05291187313290984,-0.0334260045063331,0.1952662721893491,0.2272189349112426,0.5775147928994083
htf_1h_ema_15m_vwap_structure,120,2.5,3.0,1690,-0.05876023962377413,-0.06298173960136089,0.2029585798816568,0.1349112426035503,0.6621301775147929
htf_1h_ema_15m_vwap_structure,120,2.5,4.0,1690,-0.06009290508976221,-0.07531337955773743,0.21124260355029587,0.08994082840236686,0.6988165680473373
htf_1h_ema_15m_vwap_structure,120,2.5,5.0,1690,-0.053523825359657176,-0.07780119853388336,0.21301775147928995,0.0650887573964497,0.7218934911242604
htf_1h_ema_15m_vwap_structure,120,2.5,6.0,1690,-0.05509247067284189,-0.0817335010101378,0.21479289940828403,0.04792899408284024,0.7372781065088757
htf_1h_ema_15m_vwap_structure,120,3.0,2.0,1690,-0.039398209624272935,-0.017272731967364875,0.14142011834319526,0.23372781065088757,0.6248520710059171
htf_1h_ema_15m_vwap_structure,120,3.0,3.0,1690,-0.04426021358974146,-0.039765720051915476,0.14615384615384616,0.1390532544378698,0.714792899408284
htf_1h_ema_15m_vwap_structure,120,3.0,4.0,1690,-0.04663456136485459,-0.05248478300113407,0.15325443786982249,0.09230769230769231,0.7544378698224852
htf_1h_ema_15m_vwap_structure,120,3.0,5.0,1690,-0.04167682289213772,-0.05409698425147463,0.1544378698224852,0.06686390532544378,0.778698224852071
htf_1h_ema_15m_vwap_structure,120,3.0,6.0,1690,-0.04446331726062006,-0.05870629411848147,0.15680473372781065,0.049112426035502955,0.7940828402366864
htf_1h_ema_15m_vwap_structure,120,4.0,2.0,1690,-0.02674522767107283,-0.007186315007840978,0.08106508875739644,0.2408284023668639,0.6781065088757396
htf_1h_ema_15m_vwap_structure,120,4.0,3.0,1690,-0.02851695023277043,-0.02365946630858451,0.08461538461538462,0.14615384615384616,0.7692307692307693
htf_1h_ema_15m_vwap_structure,120,4.0,4.0,1690,-0.028424014104985316,-0.03013050958026,0.08875739644970414,0.09881656804733728,0.8124260355029586
htf_1h_ema_15m_vwap_structure,120,4.0,5.0,1690,-0.02383629257820836,-0.03178699568458626,0.08994082840236686,0.0727810650887574,0.8372781065088757
htf_1h_ema_15m_vwap_structure,120,4.0,6.0,1690,-0.028452183925393934,-0.03692812535286289,0.09230769230769231,0.05207100591715976,0.855621301775148
htf_1h_ema_15m_donchian_structure,120,1.5,2.0,1632,-0.15228353512492607,-0.26233589521716877,0.39705882352941174,0.17585784313725492,0.4270833333333333
htf_1h_ema_15m_donchian_structure,120,1.5,3.0,1632,-0.16555440183411357,-0.32049471810730246,0.41360294117647056,0.09926470588235294,0.48713235294117646
htf_1h_ema_15m_donchian_structure,120,1.5,4.0,1632,-0.17826655213968515,-0.36208218723280516,0.42340686274509803,0.061274509803921566,0.5153186274509803
htf_1h_ema_15m_donchian_structure,120,1.5,5.0,1632,-0.17603762554058103,-0.38308715059288245,0.4258578431372549,0.04411764705882353,0.5300245098039216
htf_1h_ema_15m_donchian_structure,120,1.5,6.0,1632,-0.17117951160101294,-0.3858424062370089,0.4270833333333333,0.03370098039215686,0.5392156862745098
htf_1h_ema_15m_donchian_structure,120,2.0,2.0,1632,-0.11829552388121842,-0.1199728685278234,0.28799019607843135,0.19424019607843138,0.5177696078431373
htf_1h_ema_15m_donchian_structure,120,2.0,3.0,1632,-0.1268268914808084,-0.1491830091291756,0.3002450980392157,0.11090686274509803,0.5888480392156863
