policy_name,symbol,trade_count,long_count,short_count,active_symbol_count,no_cost_net_pnl,net_pnl,fee_total,slippage_total,cost_drag,win_rate,profit_factor,avg_win,avg_loss,avg_trade_net_pnl,median_trade_net_pnl,max_drawdown,max_ddpercent,return_drawdown_ratio,sharpe_like,avg_holding_minutes,median_holding_minutes,top_5pct_trade_pnl_contribution,best_trade,worst_trade,largest_symbol_pnl_share,portfolio_turnover,max_concurrent_positions
v3_4h_donchian_55_with_risk_filters,SOLUSDT_SWAP_OKX.GLOBAL,2,1,1,1,-0.08590000000000003,-0.08887535000000003,0.00217535,0.0008,0.0029753500000000016,0.0,0.0,,-0.04443767500000002,-0.04443767500000002,-0.04443767500000002,0.08887535000030766,0.0017775070000061533,-0.9999999999965387,-1.470481275779231,8040.0,8040.0,0.019132414105823486,-0.0017004,-0.08717495000000003,1.0,4.3507,1
v3_4h_ema_50_200_atr4,BTCUSDT_SWAP_OKX.GLOBAL,22,6,16,1,0.006889999999999348,-0.1617792150000005,0.16778921500000002,0.00088,0.16866921499999984,0.22727272727272727,0.9214709086652142,0.3796678090000002,-0.1211834270588236,-0.007353600681818204,-0.05941514249999985,1.0006534500007547,0.02000979960297998,-0.16167356940595018,-0.08850315963758011,3152.681818181818,1920.0,-11.313733782179591,1.6992196650000004,-0.33603924999999996,1.0,335.57843,1
v3_4h_ema_50_200_atr4,DOGEUSDT_SWAP_OKX.GLOBAL,20,3,17,1,-0.14200000000000026,-0.20371750000000038,0.0217175,0.04000000000000001,0.06171750000000012,0.2,0.5867147405092786,0.07230118749999997,-0.030807640625000014,-0.01018587500000002,-0.015940999999999955,0.2621079999998983,0.005242159999997966,-0.7772273261406726,-0.6703250745422531,3888.0,2160.0,-1.2757617779523085,0.2598949999999999,-0.10773225000000015,1.0,43.435,1
v3_4h_ema_50_200_atr4,ETHUSDT_SWAP_OKX.GLOBAL,18,6,12,1,-1.2513200000000002,-1.2957547700000005,0.04371477000000001,0.00072,0.04443477000000029,0.2222222222222222,0.08146879599007929,0.028731626249999996,-0.10076294821428575,-0.07198637611111114,-0.06047119999999993,1.3397204550001334,0.026794245617029783,-0.9671829411605658,-2.436352778992628,3106.6111111111113,1439.5,-0.03446759451250184,0.0446615500000001,-0.5363997600000002,1.0,87.42954,1
v3_4h_ema_50_200_atr4,LINKUSDT_SWAP_OKX.GLOBAL,22,9,13,1,-0.07179999999999999,-0.07508758999999998,0.0024075900000000003,0.00088,0.003287589999999993,0.13636363636363635,0.059687291220147605,0.0015887533333333273,-0.004202834210526314,-0.003413072272727272,-0.0019042700000000009,0.0771277949997966,0.001542555899995932,-0.9735477333456505,-2.6446921564128916,2356.3636363636365,1320.0,-0.0574929891876938,0.0022768049999999968,-0.027863545000000007,1.0,4.81518,1
v3_4h_ema_50_200_atr4,SOLUSDT_SWAP_OKX.GLOBAL,17,2,15,1,0.2702999999999996,0.24664774999999955,0.01685225,0.0068000000000000005,0.02365225000000004,0.29411764705882354,2.1780477996120706,0.09120352999999998,-0.017447491666666693,0.014508691176470563,-0.011200249999999948,0.15540020000025834,0.0031077902549864747,1.5871778157273255,0.7195035082366026,3402.294117647059,720.0,1.332215477335595,0.3285879499999999,-0.047286200000000084,1.0,33.7045,1
v3_4h_vol_compression_donchian_breakout,BTCUSDT_SWAP_OKX.GLOBAL,7,3,4,1,-1.293960000000002,-1.3492218400000022,0.054981840000000004,0.00028000000000000003,0.05526184000000023,0.14285714285714285,0.008639116165967006,0.011757659999999708,-0.22682991666666696,-0.19274597714285746,-0.20168117500000002,1.3492218399997,0.026984436799994002,-1.000000000000224,-4.226569333006016,5520.0,4320.0,-0.008714400887551368,0.011757659999999708,-0.3529249749999994,1.0,109.96367999999998,1
v3_4h_vol_compression_donchian_breakout,DOGEUSDT_SWAP_OKX.GLOBAL,10,4,6,1,-0.4585,-0.4896452500000001,0.01114525,0.020000000000000004,0.03114525000000007,0.3,0.20990424846989572,0.04336125000000001,-0.0885327142857143,-0.04896452500000001,-0.05118062499999996,0.48964524999973946,0.00979290499999479,-1.0000000000005322,-2.033546512863282,5544.0,3600.0,-0.13961383266763033,0.06836125000000004,-0.20027849999999994,1.0,22.290499999999998,1
v3_4h_vol_compression_donchian_breakout,ETHUSDT_SWAP_OKX.GLOBAL,3,2,1,1,-0.3206900000000003,-0.3273687250000003,0.0065587250000000005,0.00012000000000000002,0.0066787249999999965,0.0,0.0,,-0.10912290833333343,-0.10912290833333343,-0.05234785500000022,0.3273687250002695,0.006547374500005389,-0.9999999999991778,-1.8309770353493413,2560.0,2640.0,0.06425916220310965,-0.021036440000000215,-0.25398442999999987,1.0,13.11745,1
v3_4h_vol_compression_donchian_breakout,LINKUSDT_SWAP_OKX.GLOBAL,5,3,2,1,0.008760000000000013,0.008051410000000012,0.0005085900000000001,0.0002,0.0007085900000000003,0.4,3.6297273727908483,0.005556550000000007,-0.0010205633333333335,0.0016102820000000024,-0.0006846749999999972,0.0030616900003224146,6.123368770900866e-05,2.629727372513922,0.9103037870611371,5664.0,3840.0,1.138878780238492,0.009169580000000012,-0.0013339499999999924,1.0,1.01718,1
v3_4h_vol_compression_donchian_breakout,SOLUSDT_SWAP_OKX.GLOBAL,6,3,3,1,-0.12529999999999972,-0.1334121499999997,0.005712149999999999,0.0024000000000000002,0.008112149999999985,0.16666666666666666,0.3251530344229142,0.06428030000000022,-0.03953848999999999,-0.022235358333333285,-0.0335696999999999,0.19769245000043156,0.003953798169742133,-0.6748469655756123,-1.2057616794953554,6880.0,6000.0,-0.4818174356683433,0.06428030000000022,-0.06486379999999999,1.0,11.4243,1
v3_ensemble_core,BTCUSDT_SWAP_OKX.GLOBAL,21,7,14,1,0.07577000000000006,-0.08429875500000009,0.159228755,0.00084,0.16006875500000015,0.23809523809523808,0.9574815152823173,0.3796678090000002,-0.12391486250000007,-0.004014226428571433,-0.05934237999999942,1.0697727850001684,0.02139133338143109,-0.07880061652529964,-0.04591029724000275,3451.3809523809523,2160.0,-21.712384364395408,1.6992196650000004,-0.3444112050000003,1.0,318.45751,1
v3_ensemble_core,DOGEUSDT_SWAP_OKX.GLOBAL,21,4,17,1,-0.21700000000000025,-0.2817720000000003,0.022772000000000004,0.04200000000000001,0.06477200000000005,0.14285714285714285,0.5368703757426135,0.10887883333333333,-0.03380047222222224,-0.0134177142857143,-0.017934000000000012,0.3335320000005595,0.006670570946260754,-0.8448124917534978,-0.87864339570169,3725.714285714286,1920.0,-1.123539599392415,0.2598949999999999,-0.10773225000000015,1.0,45.544000000000004,1
v3_ensemble_core,ETHUSDT_SWAP_OKX.GLOBAL,15,5,10,1,-0.8996599999999999,-0.9363850799999999,0.03612508,0.0006000000000000001,0.036725079999999966,0.3333333333333333,0.11785573464119993,0.025020476999999996,-0.10614874649999999,-0.062425671999999995,-0.02495731499999989,0.9803507649994572,0.01960689567006416,-0.9551531078781974,-2.221840286772832,3503.9333333333334,1679.0,-0.04769570869283832,0.0446615500000001,-0.316553,1.0,72.25016000000001,1
v3_ensemble_core,LINKUSDT_SWAP_OKX.GLOBAL,24,11,13,1,-0.07111999999999999,-0.07468502999999999,0.0026050300000000004,0.0009600000000000001,0.003565029999999997,0.16666666666666666,0.08791936030669636,0.0017998024999999994,-0.004094211999999999,-0.0031118762499999994,-0.0019042700000000009,0.0767252349996852,0.001534504699993704,-0.9734089442711569,-2.582271963711374,2460.0,1560.0,-0.06306156668879978,0.0024329500000000153,-0.027863545000000007,1.0,5.21006,1
v3_ensemble_core,SOLUSDT_SWAP_OKX.GLOBAL,18,4,14,1,0.24919999999999962,0.2242110999999996,0.0177889,0.007200000000000001,0.02498890000000001,0.3333333333333333,1.9245347711157783,0.07778724166666662,-0.020209362500000008,0.0124561722222222,-0.010581249999999926,0.2086214499995549,0.004172116366247819,1.0747269755841404,0.6446003742710531,4119.944444444444,2400.0,1.4655293604999953,0.3285879499999999,-0.05918895000000006,1.0,35.5778,1
