,A1_4h,A1_1d,A2_4h,A2_1d,A3_1d,B1_4h,B1_1d,B2_4h,B2_1d,C1_4h,C1_1d,C2_4h,C2_1d,C3_4h,C3_1d
2024-07-30 00:00:00+00:00,-1010.1625443082442,-490.9317692271439,-1075.1959746174011,-127.08292898845342,-488.28443059340583,-803.9638537177461,-1153.3972035069971,-856.403123978128,-537.6171334492112,-820.74811237223,-813.4718040383278,-729.977216049925,-310.1740049356676,-1618.9600058373321,-1620.614783566644
2024-07-31 00:00:00+00:00,-791.638116117381,-532.0159788735959,-408.40873914212546,-191.4929874225215,-1321.292805912079,-124.702888799107,-1204.3782637389218,-149.78974868283228,305.42798197767206,-512.6936790777361,-136.32310156211375,-1317.5831648539574,-579.0401398366189,-1997.3423075412272,-1980.9135544605026
2024-08-01 00:00:00+00:00,41.30585737494589,-972.4871724150407,-147.08826715896078,-404.84173057951796,-2596.733621761278,-608.8879933838268,-3071.3777455417385,-673.9783996106408,-62.98406398316331,-570.4059377310061,-653.1114748930838,-577.6155754983768,-435.2969230896883,-4174.036363048726,-4155.2556559980985
2024-08-02 00:00:00+00:00,256.90483854975037,-385.79295973724595,-1342.97230392144,-230.0681493435904,-1494.8207813331958,-330.7844569891482,-1317.6227453036404,-675.8273130849101,132.15881712974908,106.80320812355694,113.66644133089838,-82.95535584252636,-132.21053092973654,-2110.7723296122517,-2104.861508084015
2024-08-03 00:00:00+00:00,3434.614346027252,-1522.656690077605,3084.188834931673,-790.0017828937471,-5714.7006467086485,199.93607701030652,-6596.939716125781,3154.5688499569533,413.27549728885845,368.75093954829424,397.5768927045624,-34.61931482732825,-1063.331794920973,-8885.758399148976,-8839.601206975256
2024-08-04 00:00:00+00:00,1435.4897164926733,476.5211416438449,1519.1738076128704,-554.2472340759861,-3672.2181256960766,-34.4622804221336,-4141.188274405304,1491.6047354202992,-47.24261155818391,-1522.6575050714966,-111.63526041247326,647.9587242971971,91.69108746577783,-5303.833788127034,-5284.308552606844
2024-08-05 00:00:00+00:00,2260.8409357664714,1773.4132779180736,2392.9718835568447,-240.8661623978782,-2460.2539875168322,1263.093327790224,-2586.7811624183923,2328.724499758778,896.3318596573333,-182.81642570697636,159.1047483929127,2360.6961506198986,2289.980270800417,-3780.2681305574047,-3751.713493541408
2024-08-06 00:00:00+00:00,3789.8173448096395,4250.190821426691,4010.65620429273,2283.8915638509075,-1386.712977096197,2286.1912988455147,-4167.778633142228,3903.6679973724554,1327.416747982818,1204.5246375712331,1531.4829613140516,3952.2644767042793,3800.119040629028,-8106.167705472862,-6614.170773238729
2024-08-07 00:00:00+00:00,-1993.941688776415,-2219.158182792055,-2005.5798904480087,-692.2419637397418,3865.407641424921,-2233.1963030649817,5815.849863802945,-1973.346857650759,-198.80426306572787,-2980.9581996785496,-2296.431771543648,-2285.68687523113,-2071.5494114561043,6238.686990057246,6461.583917871633
2024-08-08 00:00:00+00:00,551.8607421736281,1069.6130321052906,619.3410939088534,963.1363184245814,1124.1736688910087,974.0139201270123,-278.46644786062967,1004.8619978904411,1000.0406162462756,992.7341912606914,720.3585147576393,828.7798939932111,1030.882128965057,718.1000085213817,-325.79390822304345
2024-08-09 00:00:00+00:00,-1807.1402339122685,-5709.801200799491,-3181.6396646956164,-2419.3950880083576,3193.6886817073246,-5547.401959421251,8967.356061146318,-5211.965990366909,-2932.2875643094976,-2464.1756550253717,-3023.850150868503,-5048.630319174965,-5157.262684738029,10611.89207313889,9038.349328346927
2024-08-10 00:00:00+00:00,-1243.3535104305945,1435.9246117625983,0.0,508.5041399139857,-1626.8929472182099,1418.4727821297254,-2883.476485536735,1294.8808917279844,424.11691262991644,194.77710856521526,144.1978534555393,155.68144495483165,105.0394443461233,-3843.3980183799044,-3802.2230172218433
2024-08-11 00:00:00+00:00,20.89506582755088,-20.72371289665479,0.0,-63.08079654377238,-786.8670047289665,9.114075910728303,-920.3815466960917,-31.045931347756365,-292.7290403625542,-328.3895994023446,-321.8111357196915,-444.10281045911455,-273.42448482458263,-814.7069003100788,-760.5460441149088
2024-08-12 00:00:00+00:00,-913.2932127788914,2338.305787355386,0.0,709.5922995750994,-3192.1731938057355,2321.9763936182344,-4965.398496608626,2092.817167263663,551.0137891936454,-1151.7119347629555,-203.5993752155046,1084.9417714449248,458.8318885227172,-5960.854193697584,-5958.088699037075
2024-08-13 00:00:00+00:00,-333.442964912778,-2137.180690170341,0.0,-1125.0698922587314,320.9236264735278,-2025.2275617568075,1865.1009367267527,-1956.309126322131,-1252.8070894231855,-1306.0808296490245,-1179.7384627517872,-2900.024996442131,-1875.9967082483327,2126.669896278997,2100.7015434980617
2024-08-14 00:00:00+00:00,-20.212996819626113,-43.78244307831304,0.0,54.59125644974209,154.18208645903525,-58.19680126974632,524.3288672225506,-42.38847636486952,-59.728744028669354,-559.2784329883306,387.52776843826587,-435.70513436140476,-45.752198520989666,425.8918771701292,426.6170139994207
2024-08-15 00:00:00+00:00,199.3960346026954,1185.1026824798803,0.0,316.0839205477971,-572.013515174529,1149.266247485946,-1086.0833103719533,1081.4719982068673,730.6678453945191,1198.3031272273417,1160.6191099246146,1092.5446344281577,1020.5038855446526,-2096.262819097907,-2084.901261175339
2024-08-16 00:00:00+00:00,-317.2625556014703,962.0718853371072,0.0,538.8265051611432,217.723324674233,912.3036156439446,-123.58912014224609,893.7866419233153,729.2476627421548,980.9659929933431,918.3854986685751,902.846888805605,863.9514387238618,-650.4519745630246,-641.6410661732173
2024-08-17 00:00:00+00:00,-57.79464478703403,-25.508504136023795,0.0,-43.10899738801544,-1164.4654957179175,-0.10530936793236378,-963.4142668494126,-50.67076807669804,-60.21351731741799,-41.36147302501507,-37.57287014376165,-27.979441042852557,-25.61744894713012,-1049.5550888847638,-1045.023401848427
2024-08-18 00:00:00+00:00,-603.216799637564,-628.6138935858759,0.0,-108.98649874913247,776.3266415290265,-623.8846649808645,965.0815786862729,-565.016095748924,-579.4674853299459,-629.8574283683336,-617.4730744522778,-579.7149908339052,-536.1193422522967,1607.5823919640272,1601.5380235474709
2024-08-19 00:00:00+00:00,-376.75934556394236,468.9024880272109,0.0,76.7260842545225,234.55656440455385,437.38148459073386,145.93327672291423,433.4152173887087,426.1242449750189,484.0837069503507,474.31910442432564,421.33571355133074,371.7699292232585,-448.987948063218,-444.86557037850895
2024-08-20 00:00:00+00:00,-180.07295704973797,-580.3104837282268,0.0,-180.9356900257572,380.8627940933672,-568.2349218792626,749.4585763220043,-529.315867234007,-551.120936405473,-583.041714049632,-561.468408205178,-539.9526708385074,-517.3559937552884,1109.9365615345932,1104.2954762141007
2024-08-21 00:00:00+00:00,-977.2978289404047,226.57747907979692,0.0,183.12714412310365,-398.1378355833453,244.94664240815166,-825.2204027733109,213.10496223551354,258.3033594041199,217.30770333326336,198.63175134401894,238.24010008205533,267.0357588031867,-558.0002386742863,-559.088592356709
2024-08-22 00:00:00+00:00,1583.1417767470286,-1716.9917559318199,73.50722710473613,-1110.3427709388516,-972.4142554185846,-1572.567719039951,-318.4488255313721,-1580.036049021793,-1518.348708610549,-1753.5535055993103,-1614.3959050605192,-1572.9013424171294,-1514.2882240640852,455.4682665882096,427.3686310050907
2024-08-23 00:00:00+00:00,38.67724867856748,208.07567936431315,235.6885159179065,-210.8629869810156,-60.94731802660621,5.947544560375832,-159.38576109847253,-193.0299585198843,29.124859229179535,-12.375097997174976,15.572136234735765,-8.19664404874797,-24.563417980921393,-346.785799280489,-352.8992979197393
2024-08-24 00:00:00+00:00,2166.18956773904,-2534.054699260807,847.9976496850364,-1053.2807995138446,2029.1612488516867,-2927.976600285823,3393.3955009992337,-87.12392737027969,-2787.238540506285,-3023.829310581328,-2898.535930911324,-2789.7523962826867,-2651.614828341607,5503.876974580782,5471.6385223102925
2024-08-25 00:00:00+00:00,757.5157809599762,-20.59587304009392,729.7000014089721,-282.32477857360044,2019.942515225208,-785.1658839968865,2629.569044663037,199.70712559776342,-709.9260080480165,-887.0010961278424,-705.0690522505613,-715.4434256647402,-721.9609189382147,2844.3198009019816,2830.291783060079
2024-08-26 00:00:00+00:00,-710.4738087673471,-123.66458243409413,-679.0556307472337,81.89733822070117,-228.0301064944412,648.8973000507203,-115.91736472804746,-670.7671907705961,566.3285359212919,686.6505142424558,648.5208289336972,610.9114445989139,556.6085130944714,-833.2256332581626,-822.4060629000699
2024-08-27 00:00:00+00:00,-1078.6757386178247,3.938151023393374,-1196.6149397828287,244.65333413279993,-63.790581636892256,683.1543540133354,-327.75335242165056,-1209.7664462781959,1097.4879997959902,1224.1010199952125,1180.0504615147242,1119.5003649585499,1040.2129703190808,-1318.685844614577,-1373.3614960425089
2024-08-28 00:00:00+00:00,1916.3126942437914,183.4865312911328,-1146.8126681690146,826.5438196779863,-1684.7060556947963,-252.16983797876247,-3160.29581887835,-2297.032783813087,2988.457462490124,3208.330059938769,3071.978166917206,3013.826868433448,2900.1212401020402,-2935.810051094226,-3570.78149980122
2024-08-29 00:00:00+00:00,-101.68812900026873,-215.9419315288593,-289.51990794337433,-261.2740632659719,-1209.4924059798118,-133.2399959095821,-1556.1761087817808,-583.3964742612319,-15.480293061720381,-74.27908017064843,-39.859928570974134,-53.322625079457765,-40.158776159345976,-1496.3256614698057,-1493.9757414234225
2024-08-30 00:00:00+00:00,347.0114784710911,-185.70971158235199,2.847825445535298,2.569988816702592,-1006.2105629225189,686.4373166577265,-1272.9214338097665,-144.7075086543218,317.89239054444516,347.1504472187497,316.11859176177165,334.8416764444835,348.2282756421028,-1590.2662348417389,-1580.5584070052503
2024-08-31 00:00:00+00:00,-98.56272204429251,144.21531481736,-347.4725151296153,7.104651280652239,-785.6708997615258,-89.85376120786327,-1091.832577042359,-861.8146511015857,-26.229380667503136,-101.59171321861754,-79.85045143817946,-61.52370275049793,-36.146988296862006,-1063.9364430076594,-1066.1564616099688
2024-09-01 00:00:00+00:00,393.4324385431199,-38.65325533148629,253.04952981068163,48.642582894267534,-684.1342016993117,384.1776049632147,-889.3508503188469,413.84347210522725,363.48795367774613,389.2158924348378,373.4623902831412,368.7967127242462,359.15394798050045,-912.2242406247088,-907.0369183532318
2024-09-02 00:00:00+00:00,2221.3461797736754,-255.0011127382751,865.0036886489994,324.4453316997142,-1201.6206686314417,2139.0247956995663,-1823.3693995777546,2355.943044200893,1966.415960457114,2195.72124857438,2100.0460546749914,2020.1180265549765,1908.6284322894192,601.8592235776263,-1189.3394150705642
2024-09-03 00:00:00+00:00,-1892.2991907420317,-1297.4507810044574,-1751.744439568964,-413.98893808461224,1196.9868638980201,-1802.0864194472654,1998.9339131622673,-1989.891960067542,-1714.4249773176225,-1848.828608485865,-1775.250546938289,-1731.5619508183258,-1658.8012145602595,-1688.167348604986,1278.2161194673026
2024-09-04 00:00:00+00:00,1542.2839875541135,1196.1789972678325,1698.6482948542566,419.06398341138345,-1430.830852834096,1740.0561453870732,-2393.408162085159,1906.4603825412817,1659.2296524975184,1768.8306812969845,1686.7119280775794,1673.0737785291658,1630.7071926951419,1888.7703498589485,-1846.0635379856462
2024-09-05 00:00:00+00:00,-885.0870704234869,-683.6847334973523,-949.7583714201849,-93.12563834854691,1780.6144351309897,-698.7360775169998,2258.240256253692,-751.4507827919833,-700.9626380899355,1726.3719355380017,-757.6421503568938,-689.6106270805495,-668.0678390020427,-760.6211700912388,-785.5799506374882
2024-09-06 00:00:00+00:00,1147.5660503435893,556.7283064108209,1229.87455226379,302.2965249209727,-710.2189950432814,1087.917113280948,-1713.6460070885503,1171.0790129033066,1068.5436047294547,-1179.5801758141483,-1247.1349284837554,1046.5452833685945,1054.0435536612538,1112.2991479151738,1136.949698647656
2024-09-07 00:00:00+00:00,2195.895767760822,1427.1876944140097,2376.416012089413,531.7833574724986,-377.738015908519,2030.7933601917493,-1021.1378891462668,2272.5285611088257,1911.9756402671396,2310.2504792206637,381.6077143607738,1946.3205706185622,1840.111679183145,2137.3265694905217,2166.2992948397914
2024-09-08 00:00:00+00:00,-1062.8354733548706,-1179.5809065850324,-1171.9549376392406,-178.96383676996788,228.63201535868427,-1015.1884900701791,327.67195267953053,-1128.1322640034134,-889.6365148571235,-970.3694404630452,-297.48605909566305,-947.1403041352843,-896.0776732033715,-1014.0818827042058,-1036.1297229506658
2024-09-09 00:00:00+00:00,-687.1519077285673,-822.9598649423955,-801.6361458764926,-87.74049681642813,359.9469819995629,-716.2162942624451,756.7478561612654,-769.3546331113703,-653.527570534899,-816.5008559694486,-828.7087516071178,-665.864252838416,-651.7776344345365,-698.1599602136988,-715.8912047539471
2024-09-10 00:00:00+00:00,-823.7894547975166,-1995.6808781932702,-2103.0766993708344,-228.074237944036,1102.0088534269303,-1705.0004833657324,1524.4527637354681,-1895.4564629789481,-1624.6841228574112,-2174.1642557065165,-2053.562564625361,-1632.152661545393,-1495.341380527208,-1820.3598574701823,-1844.578326803537
2024-09-11 00:00:00+00:00,66.1998720196136,-311.7844568860846,-120.05164836876821,-108.33929243035179,9.763629136775009,-198.0429354411126,355.1558750584034,-222.06219931738852,-210.97016040334634,-53.40676687711111,-255.3836936687954,-195.44263570352928,-212.848142530074,-202.92784217700103,-206.54266195366222
2024-09-12 00:00:00+00:00,-382.82501627424216,673.2707893850354,198.27750382080313,178.93335710657843,-633.9093359402424,724.2919363311804,-871.5077139411391,505.60255527598974,675.0891713796589,-85.65593882896448,155.9170019692944,696.8691192833787,669.7719808732194,758.2605659005687,776.0619298783406
2024-09-13 00:00:00+00:00,640.9845131962023,-906.3454158203175,-86.40251467414214,-77.97300104739656,687.3751226294062,-911.5400404866529,1143.9360722799215,-701.6452017123472,-830.9033393429952,-531.4121394289834,-1039.8292993895009,-848.1390791740289,-823.0040215643917,-893.6607975605805,-917.8003272080122
2024-09-14 00:00:00+00:00,1648.9422574254975,-1642.18092040975,378.56025901211973,-285.1693054560829,-11.359556138292419,-1795.8879362684888,736.1545764562225,109.93577085501144,-1649.6224130374303,-689.039687816409,-829.8908969272584,-1676.2940041226805,-1599.5139714805941,-1793.5095169645651,-1821.721632490146
2024-09-15 00:00:00+00:00,-618.0959793327338,73.84821801473721,-510.133474916863,82.79951716803869,-340.7744062259834,556.431360636016,-524.6099209482317,-136.16717403450892,516.5179336180894,-150.39253880662312,-145.03559844763143,526.8269932534346,497.60296523193006,572.3484530629155,583.5075268470291
2024-09-16 00:00:00+00:00,-1025.023138785694,337.53706783967823,-1261.624249384128,378.4506518202452,-946.158833440301,1520.453160584827,-1520.6291181830836,-884.7179653955249,1408.2428939748497,15.42654264549543,32.533939871214415,1452.4442838225336,1405.7884445423713,1566.3202213938162,1601.8267773351993
2024-09-17 00:00:00+00:00,-68.77674185830429,69.22161291490866,-676.9279214675398,77.61211145004911,354.40160194710063,721.7712144719333,279.04126066752906,-630.0393643877244,643.3787820732115,-471.04807289432927,-635.8051093416469,665.1231060971378,608.1750116148564,721.3386705677851,727.5617330725213
2024-09-18 00:00:00+00:00,-927.7793119679061,-152.41950540053423,428.21193229370454,-170.89459696423535,-250.03727575564983,-698.4538671897731,344.6138669255248,388.9223634121939,-704.98971401067,-922.4007914273553,-650.3938523299784,-668.6182476989633,-641.9523328444241,-731.9531701905936,-734.0740062608759
2024-09-19 00:00:00+00:00,-1133.3769600669984,-113.11334971232276,-37.95841124469894,-121.26572591987703,483.19180081240825,-1019.7925776385371,961.9947617484273,-434.6276241926522,-950.2093343723093,409.52463463673445,414.85346540769893,-962.1339051554369,-913.0450685505382,-1028.5768162085096,-1046.4549193165842
2024-09-20 00:00:00+00:00,82.98676675212923,-112.86282764215194,189.13105313176112,-331.8250854802665,2019.907603228223,-1037.7560160125822,2972.4052083956813,-943.847142380043,-1385.9705294403714,-658.2031846479656,-450.887491081592,-175.57818627049448,-155.50762049917927,-1498.4452407400606,-1540.1835928428097
2024-09-21 00:00:00+00:00,956.9340059447143,-17.698843364961647,225.8906848858401,-354.26905291045665,588.341442221315,-951.0246550613339,951.0471198462088,493.5471561498974,-797.9582026904899,-17.946197368732896,153.86809512074345,-286.25863359475625,-276.84710813944645,-898.1305917425441,-919.0548410277376
2024-09-22 00:00:00+00:00,892.7742164335951,204.72565016729544,522.590951162081,-195.27787385106046,610.9486553627464,235.20368975595105,482.5899508949211,892.1201343248937,-732.270656593442,-413.3227518160387,-377.66510052854113,-383.8422805315381,-305.34348366595134,-875.1761613935457,-887.578368513467
2024-09-23 00:00:00+00:00,-1323.6841006990019,-756.3182446922283,-1074.2203761645387,0.0,-1042.335442945358,-845.5707246502411,-1045.8948055042108,-1107.267693265804,905.2511946339092,-903.0668014409949,-874.7308375443627,353.8333098066547,288.3785043896696,1049.3067807299137,1077.6597391235957
2024-09-24 00:00:00+00:00,388.4271291624287,368.6637671779868,603.4642214979928,0.0,-478.61047119676687,-40.50009857962465,-634.1286355728323,622.5756955775873,-459.7403626712755,-911.9999921285249,-633.914485366617,-584.0801117022887,-553.6984484208152,-560.8923586540284,-567.7823693133598
2024-09-25 00:00:00+00:00,570.8423455478305,870.6422842900831,1535.430322460807,0.0,1762.9033508847033,1515.1020762403778,2584.768905232558,1574.9754592125323,-1379.080646058493,-1943.5688259720941,-1590.551041758436,4.2091334241010685,34.87496245402764,-1469.7895820986848,-1520.3961848854574
2024-09-26 00:00:00+00:00,-1008.2571537482074,-960.2590768664901,-989.1454935448253,0.0,-1169.674910301115,-945.8792046623573,-1787.0745849413463,-997.8122491158533,900.468333930848,180.33493588986386,299.50490208387373,-165.43713947057188,-189.44965965093178,991.3137366869471,1011.8948026879406
2024-09-27 00:00:00+00:00,2103.0664836360525,2285.622824303808,2339.7725710058003,0.0,1736.967361685091,2316.1858782893905,2146.423410105308,2406.2892840205886,-1367.4327598134068,604.6490676365279,811.252065602563,-637.6050041794832,-1307.362335668983,-2328.805220056922,-2370.0717469344486
2024-09-28 00:00:00+00:00,871.317006563129,1060.0392745771674,1087.4093846461567,-5.813370000000001,314.1239732846275,1073.518637857252,225.75423997140666,1118.5809174870403,-708.185655177523,1045.6430705355947,1047.2367084359196,-1026.2129313656744,-395.37220647071945,-1085.3042912702663,-1096.49539853164
2024-09-29 00:00:00+00:00,529.9807151095008,499.5036555463056,509.2405446578906,359.97679881094206,-469.1388081991198,534.2673697597176,-866.1691059967707,542.8483711232363,-371.5694283894669,501.171701386522,505.2072596617627,-338.05606417632544,176.78052856075004,-486.9584032390352,-489.8819309541316
2024-09-30 00:00:00+00:00,-835.5987736729925,-738.78226722016,-764.3107726426422,-679.3524404336224,587.7582748778922,-778.2194679793909,1295.3776366758877,-803.0094514519959,488.6987235208166,-741.3799215661127,-748.6088522263276,3.966565336218025,182.7626097535886,656.7652845298121,695.8482471377927
2024-10-01 00:00:00+00:00,-601.7850103092885,-2439.532271470725,-1681.9623094196,-1303.9415214016817,-1665.0120605034126,-2483.776318107337,-1484.7469739829958,-2579.954406930992,586.3333774811024,-2393.932413012325,-2403.216362496125,400.32136672499644,-946.0985747077492,2097.8448061604727,1761.3794695442891
2024-10-02 00:00:00+00:00,2313.017483957139,-2876.261401811169,-170.5924257215981,-1240.049112786587,-1679.3143437517886,-2895.0765304219285,-1800.4575834177049,-3027.952103337054,708.897335604495,-2509.8864447056067,-2822.304449614784,523.9961509276523,1866.7593173268745,2815.393901544812,2891.07645047811
2024-10-03 00:00:00+00:00,1182.802483675938,-857.9065142191512,-24.021996754294435,-458.9218505761353,-1211.834363560921,-1194.2428697124788,-1169.8664371134446,-163.2608018123209,325.1038581154057,-551.5814641496899,-1183.6337951529474,388.66755244896143,377.1003611574266,1182.9461796760356,1213.5495150239708
2024-10-04 00:00:00+00:00,231.86182319894186,39.000498411722795,284.47510353465873,37.26716945953437,-1013.3262299972976,-307.43636409314564,-1256.548257872376,30.16165634069496,-199.73020304018996,-294.6849322901796,-119.20422488511986,-403.50450783025616,-213.4737818270295,250.02329345128643,262.65429257191835
2024-10-05 00:00:00+00:00,-1629.259111505656,379.7003361153143,-1338.948118244205,661.5903721510133,1749.0925734723444,1123.8951629734956,1966.0143721876057,-1739.131957637891,-1045.4532527902843,1135.2411433296634,1124.538664962,-22.188996736092108,-243.1946170719209,-1622.339001444123,-1671.8926538084413
2024-10-06 00:00:00+00:00,0.0,11.705202014896063,-119.27299132504226,153.63904111091261,-208.85862166093847,122.31108071588261,-415.96289707545094,-124.44036807589674,-91.04260379119373,123.34816183520377,127.01815180779558,-570.1962713357614,-216.0454175059943,-88.87376008502753,-90.40232743751874
2024-10-07 00:00:00+00:00,-55.548537698286964,194.16972579686856,-506.90947123781956,186.62567894627716,1093.759519790362,484.9777254069917,1401.6407883678794,-725.0915251100458,-406.11514328411596,677.469306367663,677.2908680021446,-58.77099513598853,480.16316546911776,-705.2182359630867,-728.3744029298839
2024-10-08 00:00:00+00:00,-1021.0266845706434,-287.7048250852765,-312.889286000001,-353.2279859149527,-712.5844232408668,-599.0602235004172,-717.1545297069576,289.5150197308893,455.6979961402377,-739.7117325928531,-738.4550821960327,-400.96200612311543,-404.77382761221594,737.2846091358342,756.6311766848034
2024-10-09 00:00:00+00:00,-140.95285192817278,-119.95994652524266,0.0,-358.74697009048293,-220.89933245966506,-193.12746965910208,88.019852858688,371.2462082831398,282.58625010319906,-397.9467113293176,-394.68708086008985,-168.4864259195605,12.895301682389515,338.239737563359,349.0177577790943
2024-10-10 00:00:00+00:00,-216.95766907622925,73.94295142182139,0.0,-164.64782493089763,-1025.2215263408282,125.617837352368,-1689.329413252944,1103.064716474824,422.5517052437548,-893.5882321255809,-1018.8693868501832,-583.1306457027974,-161.3992638189481,944.4173251268921,983.8867089735629
2024-10-11 00:00:00+00:00,56.186029497364075,-179.21227069699628,-103.85194477336825,-144.38522186554403,-155.53487356218443,-262.90590991686815,-117.24996873512157,178.63387695778147,51.80414309489447,-711.1128853589174,-216.54183850804384,-502.9624022985407,-344.8998978726803,307.5532240162786,178.07038420200917
2024-10-12 00:00:00+00:00,-991.803110430268,430.62513721225116,-377.0055232159021,652.363540361593,1819.2788645879873,-207.05137240726575,2330.062549365879,-1809.7983575023868,-863.6555798877994,1387.4631000871757,627.1234100356726,-345.4352091827177,-1009.4025625971741,-918.8629531724143,-808.2854462952318
2024-10-13 00:00:00+00:00,-53.658956857194006,54.77321256753099,-112.77232131957727,118.74954631913882,111.36040115058725,-138.18360353292877,280.92784510113063,-458.3940095140835,-174.60901165619626,451.38392800036195,449.21072122883214,-93.83684467459722,-94.74824758314952,-392.3639331883849,-440.64621856087876
2024-10-14 00:00:00+00:00,-327.3839180319956,-2.0878310426655293,59.863847838001476,-200.8119024438788,433.8756736241405,344.6031103944194,592.2253559488132,453.28300663418077,50.07469314245049,-0.7614684514414876,-257.33838173039135,-133.8118633103801,71.1291897600568,537.1872872728649,368.25337170750254
2024-10-15 00:00:00+00:00,1596.728402065003,481.62460820721884,737.7794091297768,839.0656205504563,2419.1479759750746,512.6861417197916,3333.9409318285325,1235.042819203189,-1445.5930524633127,1791.1596773988647,1784.7891709026437,-2171.1569092645987,-2619.882555811752,-784.3403954775695,-1360.9253446255916
2024-10-16 00:00:00+00:00,79.21285473445096,56.50980876575724,-79.47480297559775,179.7939663164605,-805.8132524900639,-40.1979805594128,-875.5151338399933,-238.8932352166241,262.308413126127,-562.9431805459649,-234.00985247812292,136.9015976214817,226.0314776144326,-138.52960647047883,-152.34639703354787
2024-10-17 00:00:00+00:00,602.5629741926012,827.4954249591625,763.7239883072601,578.5881837390581,-175.16383678929697,1037.1747913243328,-609.5376748385602,612.6853720177497,-415.1583500362151,621.0116142822412,623.5979331855367,-565.7819154669711,-518.3511863278788,-589.5487038987628,-589.3950807375995
2024-10-18 00:00:00+00:00,-264.81773879213324,322.20668319610445,-49.462723376972235,113.61240187912233,-1162.320551682716,253.98713125212834,-1666.198241306831,-214.23330909427546,-404.94604003286724,-142.05775199645393,-139.4198802982537,-588.4325486989825,724.9948660725613,-635.3709073706464,-479.3147429161977
2024-10-19 00:00:00+00:00,684.9125507622704,838.9267588756348,942.5037448897643,1109.5037388957055,1223.9891512493969,908.7284836985584,850.7185725836922,960.578951318223,613.324040596844,1675.0245999049212,1669.6451514879266,-26.567185453431563,-3.7824388010361645,-930.5106569853831,-1347.0020125384133
2024-10-20 00:00:00+00:00,289.74493578711025,613.8719027853541,595.7145465686924,494.4252851832803,1494.4465420322165,1052.3356093372795,1240.583560155585,901.4915038880847,860.0465516431793,889.4270346725605,890.2148434481732,218.26490325916296,238.8744839510719,-317.4752271971244,-319.94769339075265
2024-10-21 00:00:00+00:00,562.9902893277568,-89.0665709967263,850.7316026496817,361.8433197619778,1820.554438161342,810.9822908313278,2488.9709713726834,1306.6363471897425,-228.0171438170536,660.7294173034608,1292.3736857956235,-2084.447080232584,-1311.6050477645815,19.99864077656804,-7.928605301835773
2024-10-22 00:00:00+00:00,-805.8344414913107,-502.6650624260817,-784.383557436807,-435.8817306103497,-348.87673740746175,-778.4472740427559,-724.2938095489046,-799.4318655351029,188.43665537371453,-803.1073418975701,-807.810442945492,426.6985851068698,441.20484977529594,8.162632094925243,33.411044226736124
2024-10-23 00:00:00+00:00,-223.26225105589737,-434.6962889808007,-206.67236036550187,-31.700254711322714,157.82940714687436,-222.36000271149885,860.2150258610544,-201.55534724151994,-252.77913239410225,-225.20190026453264,-220.71826641532869,-423.5819509589501,-463.48695527271695,453.2701823206937,444.98464255703374
2024-10-24 00:00:00+00:00,-539.0765786676382,-260.1655894484911,-633.9285089728108,-409.793809558454,1014.4843999906345,-818.1768722594818,1779.9890010027377,-842.2193673015663,844.3796598007598,-39.02216381208797,-894.5578241084074,209.28528693623025,505.5666250274303,908.2596710848866,929.133697731985
2024-10-25 00:00:00+00:00,0.23785362865606885,821.5837664668252,518.5023322260081,985.397141719331,2104.50947432459,1143.335228096041,2475.144622692311,1140.571023469273,574.8053597951055,340.97638246853177,525.1883585871109,-403.60083808781815,-300.1280899948333,229.16214321289465,200.37639973339108
2024-10-26 00:00:00+00:00,-1024.7174458127747,-2260.532479627693,-1290.3991412880869,-2181.8364459406735,-4581.848884695664,-2845.6485043924677,-3577.7476593461197,-2177.2513981476814,-1219.0381583702215,-1180.9993200431252,-1163.256195794594,1251.0527758579453,460.7380780826662,637.4557369304191,677.1396973617569
2024-10-27 00:00:00+00:00,-609.0416817941418,957.5988443221263,213.8035545373204,806.64959936334,2303.067305067567,1091.3165699080605,2817.097704235146,661.0091641013637,859.9705690384565,931.8204639100161,923.0380327852045,-22.188299404792332,-53.3900404727998,-164.31038166362768,-171.45310966507174
2024-10-28 00:00:00+00:00,-375.7808630377999,1102.089727488368,259.6020693400689,1015.0312077551334,2263.7995599491487,1149.3486210007072,2923.741665123666,1071.2123343498047,982.4355734539777,1059.563160593519,1054.418738314707,18.36160331115761,-58.055377258065846,945.2933389553816,-228.18221232984178
2024-10-29 00:00:00+00:00,341.2456802300158,1947.0809717733196,-285.37948149736525,1930.3945425482427,1697.6415293637795,1604.3715675869,2199.061944514969,1545.2407470750702,1418.0321857436456,1572.5337815428456,1561.3890378927415,1148.0770577532553,1201.7903771658753,1300.434655813314,1205.977142505009
2024-10-30 00:00:00+00:00,1094.8371514305313,1779.9493502997052,785.5435077200372,2106.6703125599693,1331.2103136715843,1066.520585889452,1704.5170256015358,1060.4732878426303,983.5367216591346,1003.5579139940801,991.1807914296261,383.8009277367369,770.6207073330804,848.5549085908378,747.611109912111
2024-10-31 00:00:00+00:00,-332.5024824997382,-1055.2437618678082,-848.0190344500526,-519.3026960239499,-2044.7329433044818,-556.1251095414614,-2994.5948074895737,-890.7372070637837,-1419.383850476781,-1276.2229975594728,-1685.0134832278923,-1416.0423122673828,-1451.602998902646,-1433.9106790631715,-1408.449400212625
