signal_id,datetime,vt_symbol,direction,action,price,close_1m,donchian_high,donchian_low,breakout_distance,breakout_distance_atr,atr_1m,atr_pct,rsi,fast_ema_5m,slow_ema_5m,ema_spread,ema_spread_pct,regime,regime_persistence_count,hour,weekday,is_weekend,filter_reject_reason,position_before,volume,stop_price,take_profit_price,trail_stop_price,future_return_5m,mfe_5m,mae_5m,future_return_15m,mfe_15m,mae_15m,future_return_30m,mfe_30m,mae_30m,future_return_60m,mfe_60m,mae_60m,future_return_120m,mfe_120m,mae_120m,mfe_atr,mae_atr,hit_take_profit_before_stop,hit_stop_before_take_profit,max_favorable_time,max_adverse_time,breakout_distance_bucket
OkxAdaptiveMhfStrategy-20260101042300-000041,2026-01-01T04:24:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,short,entry,87795.6,87795.6,88063.5,87796.9,1.2999999999883585,0.0581141896023172,22.36975184347272,0.0002547935414015,0.0747873863049481,88290.9065269996,88840.41789197504,-549.5113649754348,-0.0062589852449944,short,20,4,3,False,,0.0,3.79,87927.29340000001,87741.91259557568,87835.86555331826,0.003365772316608121,0.004004756502603841,0.0,0.0035161215368425254,0.004265589619525352,0.0,0.004286091785920968,0.004450109117085726,0.0,0.0049524121937773976,0.005098205377034906,0.0,0.006032192957278107,0.006920620167753347,0.0,27.161678155911133,0.0,True,False,84.0,1.0,0-0.25
OkxAdaptiveMhfStrategy-20260101050700-000042,2026-01-01T05:08:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,short,entry,87399.9,87399.8,87493.2,87399.9,0.0999999999912688,0.0053035369760949,18.855341339563825,0.0002157366646098,16.376839288064176,87646.67496644365,88416.78727122142,-770.1123047777655,-0.0088113737649029,short,29,5,3,False,,0.0,3.81,87530.9997,87354.64718078505,87433.8396144112,3.4324982065196876e-05,3.6613314202843366e-05,4.576664275459482e-06,0.0004485130989852058,0.0005938221897278393,4.576664275459482e-06,0.0009347836782421616,0.001490848387698251,4.576664275459482e-06,0.0012688801703433779,0.0024244878998716727,4.576664275459482e-06,0.013575530406785363,0.014109855960933561,4.576664275459482e-06,65.40321799491349,0.021214147906695187,True,False,120.0,1.0,0-0.25
OkxAdaptiveMhfStrategy-20260101063400-000043,2026-01-01T06:35:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,short,entry,87090.8,87090.3,87289.2,87100.0,9.69999999999709,0.1267504373707474,76.52833553247949,0.0008787239857077,0.3961147389191595,87275.00315895826,87821.96865105962,-546.9654921013571,-0.0062804410146865,short,1,6,3,False,,0.0,3.82,87221.43545,86907.13199472205,87228.55100395846,0.0018727580869621798,0.0026099197619037016,0.0,0.005936333114404736,0.006783724572515156,0.0,0.006041969989941499,0.0071201550565617245,0.0,0.009614103900756486,0.01252485911255842,0.0,0.006947921020360426,0.01252485911255842,0.0,14.253544029283834,0.0,True,False,54.0,1.0,0-0.25
OkxAdaptiveMhfStrategy-20260101070600-000045,2026-01-01T07:07:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,short,entry,86441.9,86442.0,86800.0,86470.7,28.69999999999709,0.3041721037475586,94.35447776570618,0.0010915351075369,18.793574733396454,86870.63745863723,87564.61858256394,-693.9811239267146,-0.0080282862951657,short,7,7,3,False,,0.0,3.85,86571.563,86215.4492533623,86611.73805997826,0.0008202040908401386,0.0031836412665616686,0.00018162488330325505,0.0016936231156417685,0.0031836412665616686,0.0004153078541772998,0.001153375851294304,0.005112104199468015,0.0004153078541772998,0.00047083648091952044,0.005112104199468015,0.0004153078541772998,-0.0013592945087972385,0.005112104199468015,0.00163578079611865,4.6834025312215335,1.4986040233418747,True,False,22.0,76.0,0.25-0.5
OkxAdaptiveMhfStrategy-20260101072900-000046,2026-01-01T07:30:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,short,entry,86046.0,86046.2,86477.8,86066.7,20.5,0.1112775821455839,184.223988378719,0.0021409892404164,26.9809840860774,86531.87090667205,87325.83388286059,-793.9629761885444,-0.0092271707081607,short,12,7,3,False,,0.0,2.26,86267.06878605446,85603.86242789107,86377.60317908169,-0.0024115008251400414,0.0005345977732840574,0.0026636915138413997,-0.003645724379982766,0.0005345977732840574,0.004477837435790192,-0.0036085349696673872,0.0005345977732840574,0.004477837435790192,-0.0037793738233037806,0.0005345977732840574,0.006244334425772295,-0.00644306533714518,0.0005345977732840574,0.008883620389094137,0.24969603798521267,4.149296770345546,False,True,3.0,104.0,0-0.25
OkxAdaptiveMhfStrategy-20260101095500-000051,2026-01-01T09:56:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,short,entry,86578.0,86578.0,86772.1,86600.0,22.0,0.4551679943001228,48.33380263001076,0.0005582688746565,40.896411346269055,86589.51232176796,86767.62872443692,-178.1164026689512,-0.0020572940316125,short,41,9,3,False,,0.0,3.85,86707.867,86461.99887368797,86665.00084473402,0.00018942456513195246,0.00021599020536391565,0.0021795375268543636,0.0009009217122132643,0.0010626256092771836,0.0021795375268543636,-5.313128046392641e-05,0.001068400748458038,0.0021795375268543636,0.0009575180761855688,0.001068400748458038,0.002564161796299291,-0.0004828016355194496,0.0011307722516111967,0.00468710295918135,2.0254975746354265,8.39578054940869,False,True,83.0,64.0,0.25-0.5
OkxAdaptiveMhfStrategy-20260101124000-000055,2026-01-01T12:41:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,short,entry,86420.0,86420.0,87000.0,86600.0,180.0,1.7701495488510783,101.68632368763964,0.0011766526693779,34.998075668999725,86665.9909298848,86675.22280437918,-9.231874494376823,-0.0001068256710758,short,74,12,3,False,,0.0,3.85,86549.63,86175.95282314967,86603.03538263775,0.0006757694978013675,0.0025457070122656793,0.00019439944457304918,0.00016894237445042607,0.0025457070122656793,0.0013133533904188845,-0.0012057394121730745,0.0025457070122656793,0.0018421661652394943,-0.00010645683869471291,0.0025457070122656793,0.002406850266142097,0.0001608423975930824,0.0025457070122656793,0.002406850266142097,2.1635161152624285,2.0455061453390235,False,True,2.0,47.0,1-2
OkxAdaptiveMhfStrategy-20260101133100-000057,2026-01-01T13:32:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,short,entry,86413.8,86413.8,86628.0,86419.0,5.19999999999709,0.0687541951884886,75.63174851718301,0.0008752276663817,37.9696960811418,86518.13679512937,86603.07799560788,-84.94120047851175,-0.0009829587459238,short,84,13,3,False,,0.0,3.85,86543.4207,86232.28380355876,86549.93714733093,0.00043627291011386017,0.0010912608865713915,0.0009975258581383655,-0.0008586591493487971,0.00131691928835444,0.0021547484313847684,0.00131691928835444,0.00131691928835444,0.0021547484313847684,-0.0009327213940364996,0.00131691928835444,0.002411651842645436,-0.006938706549185329,0.00131691928835444,0.007398123910764286,1.5046591177797288,8.452799420004926,False,True,9.0,120.0,0-0.25
OkxAdaptiveMhfStrategy-20260101143600-000062,2026-01-01T14:37:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,short,entry,86455.4,86455.4,86622.2,86456.9,1.5,0.0284991016577679,52.63323798808748,0.0006087906364216,38.217827415339,86504.82941265496,86553.22753157844,-48.39811892347643,-0.00055980446477,short,97,14,3,False,,0.0,3.85,86585.08309999999,86329.08022882858,86550.13982837855,0.0005204995870703276,0.0006407928249709582,0.0005933695292602071,-0.00010294325166512134,0.0006407928249709582,0.0005933695292602071,0.00043721965313894053,0.0006407928249709582,0.0009785392236922833,-0.0019200651434149864,0.0017974585740161307,0.0070683843924151165,-0.004250746627741009,0.0017974585740161307,0.0070683843924151165,2.9525069317446513,11.610534015374782,True,False,45.0,58.0,0-0.25
OkxAdaptiveMhfStrategy-20260101152200-000063,2026-01-01T15:23:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,short,entry,86319.7,86319.7,86540.5,86389.9,70.19999999999709,0.8546484440133989,82.13903680715823,0.0009515676816202,27.527105188712863,86428.43465790195,86507.13006502575,-78.69540712379967,-0.0009116737792624,short,106,15,3,False,,0.0,3.86,86449.17955,86122.56631166281,86467.55026625289,-0.00030699828660201556,0.00022822136777580425,0.0020887468329941245,-0.002534763211642336,0.00022822136777580425,0.008651559261674947,-0.004952519529145723,0.00022822136777580425,0.008651559261674947,-0.006212950230364597,0.00022822136777580425,0.008651559261674947,-0.005398535907793934,0.00022822136777580425,0.008651559261674947,0.23983724141114202,9.091901110957767,False,True,1.0,12.0,0.5-1
OkxAdaptiveMhfStrategy-20260102002200-000118,2026-01-02T00:23:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,88100.1,88100.1,88060.2,87847.2,39.90000000000873,0.4932829290778329,80.88664263042658,0.0009181220297187,63.34374149646258,87900.42156218688,87640.47512668747,259.9464354994125,0.0029505804817407,long,50,0,4,False,,0.0,3.78,87967.94985,88294.22794231302,87954.50404326523,-0.002128260921383744,0.0001305333365115363,0.002132801211349462,-0.002271280055300798,0.0001305333365115363,0.0034063525467054614,-0.0019455142502676924,0.0001305333365115363,0.0034063525467054614,-0.0006640174074717282,0.0001305333365115363,0.0034063525467054614,0.00041657160434547847,0.0006538017550489871,0.0034063525467054614,0.7121076870895402,3.710130501659853,False,True,111.0,14.0,0.25-0.5
OkxAdaptiveMhfStrategy-20260102011400-000121,2026-01-02T01:15:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,88011.6,88011.6,88000.3,87900.0,11.30000000000291,0.2587958254106556,43.663764599263295,0.0004961137463614,60.14473689464078,87928.97056643352,87745.5821583815,183.388408052022,0.0020836845149051,long,61,1,4,False,,0.0,3.78,87879.58260000001,88116.39303503824,87933.00522372134,0.00022383413095543187,0.0007533097909819654,0.00019429257052486058,-0.0001522526576043241,0.0008589776802147816,0.0005567447927318671,0.0004442596203226764,0.0010691772448176292,0.0010157751932700773,0.0009714628526239723,0.0016600084534310394,0.0010157751932700773,0.000805575628667064,0.0021531252698507924,0.0010157751932700773,4.339983089850143,2.0474643178503467,True,False,95.0,25.0,0.25-0.5
OkxAdaptiveMhfStrategy-20260102015100-000122,2026-01-02T01:52:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,88156.0,88156.0,88155.9,87922.2,0.1000000000058207,0.0015156098500217,65.98004097451864,0.000748446401544,66.36302428807845,88011.17790722061,87820.99865772095,190.17924949966252,0.0021573035244301,long,68,1,4,False,,0.0,3.78,88023.766,88314.35209833884,88037.23592624586,-0.0012920277689549681,0.0,0.0012920277689549681,-0.0006953582285947968,0.0,0.0012920277689549681,-0.0009664685330550058,1.928399655153466e-05,0.0012920277689549681,-0.00035278370161992173,0.0005115930849857732,0.0021790916103272134,-0.0007736285675393291,0.0005115930849857732,0.0021790916103272134,0.6835400423201214,2.911486521722447,False,True,58.0,37.0,0-0.25
OkxAdaptiveMhfStrategy-20260102024800-000124,2026-01-02T02:49:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,88154.0,88154.0,88133.3,87963.9,20.69999999999709,0.4671071481906373,44.31531412049584,0.0005027033840834,59.86789260416049,88081.26366373221,87921.07571133276,160.18795239945757,0.0018171376500154,long,79,2,4,False,,0.0,3.78,88021.769,88260.3567538892,88074.2324345831,-9.415341334486138e-05,0.0005342922612701161,0.0008190212582525703,-0.00039249495201585657,0.0005342922612701161,0.0008190212582525703,-0.0017219865235837614,0.0005342922612701161,0.0017469428500124782,-0.00039703246591192684,0.0005342922612701161,0.0017469428500124782,0.000103228441137167,0.0005683236154911384,0.0017469428500124782,1.1305346919979196,3.4750966580371134,False,True,120.0,30.0,0.25-0.5
