policy_name,hour,entry_count,skipped_count,avg_return,median_return,win_rate,avg_r,median_r,expectancy_r,max_drawdown_r_est,stop_first_rate,tp_first_rate,horizon_exit_rate,best_horizon,best_stop_atr,best_tp_atr
small_to_mid_breakout_0_25_to_1atr,0,125,202,-0.0006052089518266651,-0.00026677100377036354,0.48,0.0408443326852926,-0.061180552465760096,0.0408443326852926,7.915844126758763,0.36,0.32,0.32,60,4.0,5.0
small_to_mid_breakout_0_25_to_1atr,1,125,186,0.00019011335837096482,-1.8612442417823982e-05,0.496,0.06036178336383141,-0.004767832758225229,0.06036178336383141,7.860325801863705,0.328,0.288,0.384,60,4.0,5.0
small_to_mid_breakout_0_25_to_1atr,2,113,175,6.644238664841169e-05,-0.0003514167300394638,0.46017699115044247,0.022107590501228843,-0.07045047476799854,0.022107590501228843,15.618014207053907,0.336283185840708,0.2743362831858407,0.3893805309734513,60,4.0,5.0
small_to_mid_breakout_0_25_to_1atr,3,110,194,-0.0009532107686958215,-0.0012564456114253389,0.38181818181818183,-0.13841792716507417,-0.4191702012295588,-0.13841792716507417,23.407719954578887,0.38181818181818183,0.22727272727272727,0.39090909090909093,60,4.0,5.0
small_to_mid_breakout_0_25_to_1atr,4,117,182,-0.0006385728686099255,-0.0011467817847066438,0.4017094017094017,-0.12171187856340672,-0.34868569088933965,-0.12171187856340672,22.75240345351936,0.358974358974359,0.21367521367521367,0.42735042735042733,60,4.0,5.0
small_to_mid_breakout_0_25_to_1atr,5,136,186,-0.0003666311853248311,-0.0012198641424699484,0.36764705882352944,-0.08716987972687959,-0.33712934233368885,-0.08716987972687959,15.228519425351712,0.36764705882352944,0.25735294117647056,0.375,60,4.0,5.0
small_to_mid_breakout_0_25_to_1atr,6,112,200,0.000515534818401289,0.00032824665360082583,0.5089285714285714,0.06339864119122572,0.07827010729463535,0.06339864119122572,7.636114027097928,0.3392857142857143,0.2767857142857143,0.38392857142857145,60,4.0,5.0
small_to_mid_breakout_0_25_to_1atr,7,114,194,0.00010385518326945518,-8.44912113814863e-05,0.4824561403508772,0.09764565148293042,-0.029672495583666754,0.09764565148293042,5.815542654662328,0.38596491228070173,0.39473684210526316,0.21929824561403508,60,4.0,5.0
small_to_mid_breakout_0_25_to_1atr,8,129,187,4.140829552244587e-05,-0.00034692874692877554,0.49612403100775193,0.025038324107296162,-0.08929242255154544,0.025038324107296162,8.030843875799265,0.3798449612403101,0.31007751937984496,0.31007751937984496,60,4.0,5.0
small_to_mid_breakout_0_25_to_1atr,9,122,166,-0.0002888013275074279,-0.0006708294647930508,0.45901639344262296,0.007694980547673766,-0.14479042190486352,0.007694980547673766,9.441898588822262,0.319672131147541,0.27049180327868855,0.4098360655737705,60,4.0,5.0
small_to_mid_breakout_0_25_to_1atr,10,113,169,-0.0004138958445352504,-0.0005574136008918618,0.45132743362831856,-0.03676366417888765,-0.13025942721359143,-0.03676366417888765,10.303025850378518,0.336283185840708,0.24778761061946902,0.415929203539823,60,4.0,5.0
small_to_mid_breakout_0_25_to_1atr,11,102,165,-0.00022518096718785832,-0.0005498120658572821,0.45098039215686275,-0.04462690016506604,-0.1344315305503815,-0.04462690016506604,11.458474750167895,0.35294117647058826,0.20588235294117646,0.4411764705882353,60,4.0,5.0
small_to_mid_breakout_0_25_to_1atr,12,98,163,0.00017502479682889868,0.00026974621566166313,0.5204081632653061,0.16081220647920635,0.10445191054247102,0.16081220647920635,4.756967725921307,0.29591836734693877,0.3673469387755102,0.336734693877551,60,4.0,5.0
small_to_mid_breakout_0_25_to_1atr,13,78,152,-1.0832262610304061e-05,-0.0009211543822626664,0.46153846153846156,-0.003228197361034487,-0.1613261761734318,-0.003228197361034487,8.463554007218775,0.3717948717948718,0.2948717948717949,0.3333333333333333,60,4.0,5.0
small_to_mid_breakout_0_25_to_1atr,14,66,150,0.0005052141378323673,0.0003383582784525362,0.5606060606060606,0.12380351444684043,0.06495793035483723,0.12380351444684043,4.832267026580077,0.30303030303030304,0.3181818181818182,0.3787878787878788,60,4.0,5.0
small_to_mid_breakout_0_25_to_1atr,15,70,121,0.0003284190208010059,0.0001835596608466938,0.5,0.08549503736203821,0.03125452188778006,0.08549503736203821,5.225098388045334,0.35714285714285715,0.32857142857142857,0.3142857142857143,60,4.0,5.0
small_to_mid_breakout_0_25_to_1atr,16,50,123,-1.8370610038840598e-05,-0.0006049382586323217,0.42,0.08965182985457243,-0.13556260841267637,0.08965182985457243,5.729358102311334,0.26,0.34,0.4,60,4.0,5.0
small_to_mid_breakout_0_25_to_1atr,17,46,99,-0.00024103706658156027,3.589595625423688e-05,0.5217391304347826,0.07775927880971274,0.006328186042404497,0.07775927880971274,6.671876299269648,0.2826086956521739,0.32608695652173914,0.391304347826087,60,4.0,5.0
small_to_mid_breakout_0_25_to_1atr,18,35,71,-0.0008439701437445328,-0.0008959328566898511,0.42857142857142855,-0.018160075456718397,-0.21952027465545895,-0.018160075456718397,7.577957312499308,0.3142857142857143,0.2571428571428571,0.42857142857142855,60,4.0,5.0
small_to_mid_breakout_0_25_to_1atr,19,34,61,-0.0020932101553405133,-0.002000414720798355,0.3235294117647059,-0.2816507226714251,-0.5337621903248229,-0.2816507226714251,8.65924537004792,0.4411764705882353,0.14705882352941177,0.4117647058823529,60,4.0,5.0
small_to_mid_breakout_0_25_to_1atr,20,22,46,0.001091404077300717,0.0019332572980141796,0.5909090909090909,0.28172355998753296,0.4812187366956323,0.28172355998753296,3.0000000000000226,0.2727272727272727,0.4090909090909091,0.3181818181818182,60,4.0,5.0
small_to_mid_breakout_0_25_to_1atr,21,26,64,-0.0013951262496760006,-0.002145395466462063,0.38461538461538464,-0.14880886888007633,-0.9999999999999866,-0.14880886888007633,6.000000000000011,0.5769230769230769,0.3076923076923077,0.11538461538461539,60,4.0,5.0
small_to_mid_breakout_0_25_to_1atr,22,19,43,-0.0005772294944873859,-0.000993851020973181,0.47368421052631576,0.00706089875268991,-0.08075117380206022,0.00706089875268991,3.4359291405989794,0.3684210526315789,0.3157894736842105,0.3157894736842105,60,4.0,5.0
small_to_mid_breakout_0_25_to_1atr,23,11,23,-0.00221117120028019,-0.00017880582773306948,0.45454545454545453,0.09745697202323073,-0.023144261148348055,0.09745697202323073,1.999999999999996,0.36363636363636365,0.36363636363636365,0.2727272727272727,60,4.0,5.0
skip_large_breakout_gt_2atr,0,301,26,-0.0008582477386182332,-0.0015518241178900417,0.43521594684385384,-0.015405703419192235,-0.2535003090659341,-0.015405703419192235,21.439063314310864,0.43521594684385384,0.3388704318936877,0.22591362126245848,120,4.0,5.0
skip_large_breakout_gt_2atr,1,298,13,0.0002153921055638634,-0.0011681880916662366,0.4697986577181208,0.01975162750849861,-0.16563629269526114,0.01975162750849861,19.453199103241083,0.40604026845637586,0.33557046979865773,0.25838926174496646,120,4.0,5.0
skip_large_breakout_gt_2atr,2,276,12,2.1961784546953664e-06,-0.001252882341382457,0.44565217391304346,-0.03330406722405739,-0.3008881355221431,-0.03330406722405739,34.782349486106924,0.40942028985507245,0.2971014492753623,0.29347826086956524,120,4.0,5.0
skip_large_breakout_gt_2atr,3,287,17,-0.0003027833379968111,-0.0012258613325735232,0.4355400696864111,-0.02593768507706553,-0.23272471632236996,-0.02593768507706553,35.445956058911804,0.39372822299651566,0.31010452961672474,0.2961672473867596,120,4.0,5.0
skip_large_breakout_gt_2atr,4,285,14,-0.0009716141631894748,-0.0017721851191065006,0.38596491228070173,-0.14080790178329597,-0.6516768262171793,-0.14080790178329597,52.03114016237592,0.4666666666666667,0.27017543859649124,0.2631578947368421,120,4.0,5.0
skip_large_breakout_gt_2atr,5,309,13,-0.0004043165311253937,-0.0015110089210051349,0.41423948220064727,-0.09099985492727902,-0.4810857230426403,-0.09099985492727902,30.200749322173493,0.4627831715210356,0.30097087378640774,0.23624595469255663,120,4.0,5.0
skip_large_breakout_gt_2atr,6,297,15,0.0006407989988229398,0.0004385964912280702,0.5218855218855218,0.11569113891516487,0.07517585136443794,0.11569113891516487,11.442024326059563,0.39057239057239057,0.3939393939393939,0.21548821548821548,120,4.0,5.0
skip_large_breakout_gt_2atr,7,290,18,-4.626776018910767e-05,-0.0011307622248561047,0.4689655172413793,0.04088864463712923,-0.22904223796086703,0.04088864463712923,12.895975695070623,0.43448275862068964,0.38620689655172413,0.1793103448275862,120,4.0,5.0
skip_large_breakout_gt_2atr,8,298,18,-0.0006664343892098886,-0.0019105020128341002,0.412751677852349,-0.09470648187051443,-0.5689958462042168,-0.09470648187051443,34.355992216725106,0.4798657718120805,0.3053691275167785,0.21476510067114093,120,4.0,5.0
skip_large_breakout_gt_2atr,9,275,13,-0.0005611729221446537,-0.0016972404252636774,0.41818181818181815,-0.06450912072570987,-0.48708176795267033,-0.06450912072570987,29.5951726272993,0.43636363636363634,0.31272727272727274,0.2509090909090909,120,4.0,5.0
skip_large_breakout_gt_2atr,10,265,17,-0.00023167339183681799,-0.00026920137214788304,0.49056603773584906,0.047297560058388345,-0.0401263868075135,0.047297560058388345,11.269308252170642,0.37735849056603776,0.3283018867924528,0.2943396226415094,120,4.0,5.0
skip_large_breakout_gt_2atr,11,251,16,0.00012032818378372278,-0.0002626740215392071,0.47808764940239046,0.05688342962746523,-0.03277468736373077,0.05688342962746523,13.19988572978772,0.350597609561753,0.33067729083665337,0.3187250996015936,120,4.0,5.0
skip_large_breakout_gt_2atr,12,239,22,-0.0001872622221358805,-0.0011560335159703481,0.4476987447698745,0.03234138549462265,-0.27283706249605105,0.03234138549462265,22.8751123638393,0.4309623430962343,0.3891213389121339,0.1799163179916318,120,4.0,5.0
skip_large_breakout_gt_2atr,13,213,17,-0.00038147013663944083,-0.0007322600284110619,0.4460093896713615,-0.005769789698116114,-0.13374158654309218,-0.005769789698116114,13.966438812347024,0.431924882629108,0.3380281690140845,0.2300469483568075,120,4.0,5.0
skip_large_breakout_gt_2atr,14,203,13,0.0006976645115655328,0.00038749086037563596,0.5320197044334976,0.17384907211069692,0.08068063771600975,0.17384907211069692,11.450404768442775,0.32019704433497537,0.39408866995073893,0.2857142857142857,120,4.0,5.0
skip_large_breakout_gt_2atr,15,179,12,0.0001821190220979857,-0.0007895501236697541,0.48044692737430167,0.07835440527604204,-0.13783664699439804,0.07835440527604204,10.037152126801814,0.4134078212290503,0.3854748603351955,0.2011173184357542,120,4.0,5.0
skip_large_breakout_gt_2atr,16,152,21,0.0002505425692370159,-0.00023615656516527,0.4868421052631579,0.07732248339884779,-0.042860728957114715,0.07732248339884779,7.749999999999937,0.3618421052631579,0.3684210526315789,0.26973684210526316,120,4.0,5.0
skip_large_breakout_gt_2atr,17,135,10,0.00021763096394285592,-0.0008080594162357087,0.4666666666666667,0.08264195592169951,-0.13685876108292774,0.08264195592169951,8.159796603885002,0.362962962962963,0.362962962962963,0.2740740740740741,120,4.0,5.0
skip_large_breakout_gt_2atr,18,92,14,-0.0010314694359529787,-0.001808352931971353,0.358695652173913,-0.12916886682926512,-0.4162325659221159,-0.12916886682926512,20.13353574829232,0.43478260869565216,0.2826086956521739,0.2826086956521739,120,4.0,5.0
skip_large_breakout_gt_2atr,19,87,8,-0.0016420278419525054,-0.0020134975982426437,0.3218390804597701,-0.22800584016515985,-0.9999999999999715,-0.22800584016515985,20.18780391021832,0.5287356321839081,0.25287356321839083,0.21839080459770116,120,4.0,5.0
skip_large_breakout_gt_2atr,20,63,5,-0.00102393448824249,-0.002358877565913921,0.3968253968253968,-0.15249855658459746,-0.9999999999999842,-0.15249855658459746,11.8574090648297,0.5238095238095238,0.30158730158730157,0.1746031746031746,120,4.0,5.0
skip_large_breakout_gt_2atr,21,81,9,-0.000697981570082569,-0.0008494357752878331,0.4567901234567901,0.009047457603394142,-0.22823340970478254,0.009047457603394142,9.557961077181183,0.4444444444444444,0.345679012345679,0.20987654320987653,120,4.0,5.0
skip_large_breakout_gt_2atr,22,56,6,0.0006122838225378395,8.084971626126403e-05,0.5,0.12764868844246519,0.018248201320894466,0.12764868844246519,5.8590644999005805,0.3392857142857143,0.375,0.2857142857142857,120,4.0,5.0
skip_large_breakout_gt_2atr,23,33,1,-0.0002441994865914153,-3.949842511514627e-05,0.48484848484848486,0.010450126320304254,-0.006327168502481544,0.010450126320304254,3.750000000000033,0.3939393939393939,0.3333333333333333,0.2727272727272727,120,4.0,5.0
pullback_to_breakout_level_10bar,0,291,36,-0.0010157504371730544,-0.0017049427101043404,0.4261168384879725,-0.054942621240273,-0.3240563853785782,-0.054942621240273,27.136459114847764,0.44329896907216493,0.3127147766323024,0.24398625429553264,120,4.0,5.0
pullback_to_breakout_level_10bar,1,272,39,-9.559608182315785e-05,-0.0014736309840610107,0.45955882352941174,-0.019569713869206657,-0.27863715963097413,-0.019569713869206657,24.31703884356846,0.4227941176470588,0.3088235294117647,0.26838235294117646,120,4.0,5.0
pullback_to_breakout_level_10bar,2,257,31,5.9932627015811086e-05,-0.0013591068719048644,0.4396887159533074,-0.04499870931505411,-0.35206446197643393,-0.04499870931505411,36.67238510865243,0.4085603112840467,0.29571984435797666,0.29571984435797666,120,4.0,5.0
pullback_to_breakout_level_10bar,3,260,44,-0.0005409307617984257,-0.0015005484945979702,0.40384615384615385,-0.07894769609106347,-0.3152877708284373,-0.07894769609106347,43.001441788130215,0.39615384615384613,0.2653846153846154,0.3384615384615385,120,4.0,5.0
pullback_to_breakout_level_10bar,4,268,31,-0.0009311022895248703,-0.001734267331166388,0.41044776119402987,-0.12488773435199922,-0.4880675632751011,-0.12488773435199922,47.16953614833528,0.44029850746268656,0.26119402985074625,0.29850746268656714,120,4.0,5.0
pullback_to_breakout_level_10bar,5,288,34,-0.0006384620483526898,-0.0015601064696919927,0.3958333333333333,-0.12820626349376224,-0.5305478459025548,-0.12820626349376224,39.73275253350599,0.4652777777777778,0.28125,0.2534722222222222,120,4.0,5.0
pullback_to_breakout_level_10bar,6,273,39,0.0005018746519474021,-0.0004986187793812281,0.48717948717948717,0.04589948054674992,-0.10566219134379434,0.04589948054674992,16.7928469707848,0.4175824175824176,0.3553113553113553,0.2271062271062271,120,4.0,5.0
pullback_to_breakout_level_10bar,7,273,35,-6.359614824668555e-05,-0.0007333503131010618,0.47619047619047616,0.031248160791859176,-0.14557533083991256,0.031248160791859176,14.539690400340087,0.4175824175824176,0.3626373626373626,0.21978021978021978,120,4.0,5.0
pullback_to_breakout_level_10bar,8,290,26,-0.0004906012062987965,-0.001911018092932152,0.4206896551724138,-0.08911740868217286,-0.5680194730465249,-0.08911740868217286,33.05231287851353,0.46206896551724136,0.3,0.23793103448275862,120,4.0,5.0
pullback_to_breakout_level_10bar,9,252,36,-0.000671110773958525,-0.0018218747188462094,0.4166666666666667,-0.09829184382723248,-0.4753438992532874,-0.09829184382723248,31.276832449148063,0.44841269841269843,0.2896825396825397,0.2619047619047619,120,4.0,5.0
pullback_to_breakout_level_10bar,10,252,30,-0.0003117142666217869,-0.00021263540438408576,0.49206349206349204,0.04906775373174796,-0.0388646897866061,0.04906775373174796,10.124580968429061,0.36507936507936506,0.31746031746031744,0.31746031746031744,120,4.0,5.0
pullback_to_breakout_level_10bar,11,250,17,0.0001576648913833743,-0.00014662470828488372,0.488,0.07039051240379159,-0.02117380090202805,0.07039051240379159,10.041712623135203,0.34,0.32,0.34,120,4.0,5.0
pullback_to_breakout_level_10bar,12,235,26,-0.00012116948714979195,-0.0008097629915395323,0.46382978723404256,0.051343129713460035,-0.14681288339219095,0.051343129713460035,21.5502949670667,0.4085106382978723,0.3829787234042553,0.20851063829787234,120,4.0,5.0
pullback_to_breakout_level_10bar,13,215,15,-0.0004209730285260124,-0.0007556926551494078,0.44651162790697674,-0.011076797020689958,-0.1456262741665118,-0.011076797020689958,14.486981555666942,0.4186046511627907,0.3116279069767442,0.26976744186046514,120,4.0,5.0
pullback_to_breakout_level_10bar,14,201,15,0.0006573245639841322,0.0008726863663773983,0.5373134328358209,0.18311076266978524,0.14253445977088117,0.18311076266978524,11.413953733546675,0.31840796019900497,0.39303482587064675,0.2885572139303483,120,4.0,5.0
pullback_to_breakout_level_10bar,15,176,15,0.0005093307173636454,0.0004978768470628946,0.5170454545454546,0.14631293359026126,0.08416338018732532,0.14631293359026126,9.000000000000034,0.3693181818181818,0.4034090909090909,0.22727272727272727,120,4.0,5.0
pullback_to_breakout_level_10bar,16,162,11,0.00020118116853361654,-0.000687586320633113,0.4567901234567901,0.05918075365563408,-0.09336780228306465,0.05918075365563408,9.01473091724257,0.37037037037037035,0.35185185185185186,0.2777777777777778,120,4.0,5.0
pullback_to_breakout_level_10bar,17,138,7,-5.7532281506809295e-05,-0.0008573379586925971,0.47101449275362317,0.06806416039124975,-0.1682304117984741,0.06806416039124975,9.320716693564657,0.34057971014492755,0.34057971014492755,0.3188405797101449,120,4.0,5.0
pullback_to_breakout_level_10bar,18,97,9,-0.0012614350152381176,-0.001631718992261208,0.3402061855670103,-0.1505294714365526,-0.286989513143477,-0.1505294714365526,22.916043944256664,0.41237113402061853,0.24742268041237114,0.3402061855670103,120,4.0,5.0
pullback_to_breakout_level_10bar,19,83,12,-0.0015991252650886913,-0.0017028650227713705,0.3493975903614458,-0.1842693170362744,-0.722582898903728,-0.1842693170362744,16.57457726748213,0.4939759036144578,0.26506024096385544,0.24096385542168675,120,4.0,5.0
pullback_to_breakout_level_10bar,20,61,7,-0.0011832188011005437,-0.0029486155840892756,0.3770491803278688,-0.18519977865890536,-0.9999999999999915,-0.18519977865890536,12.547186498193216,0.5573770491803278,0.2786885245901639,0.16393442622950818,120,4.0,5.0
pullback_to_breakout_level_10bar,21,82,8,0.00015397591002405624,-0.00022277523620464892,0.4878048780487805,0.06389450033473382,-0.01850194725856954,0.06389450033473382,7.894873544922538,0.4024390243902439,0.35365853658536583,0.24390243902439024,120,4.0,5.0
pullback_to_breakout_level_10bar,22,54,8,-2.7036605062571156e-05,3.0066318910373823e-05,0.5185185185185185,0.08826708253675325,0.004646828699557854,0.08826708253675325,6.05503454041609,0.35185185185185186,0.35185185185185186,0.2962962962962963,120,4.0,5.0
pullback_to_breakout_level_10bar,23,32,2,0.0003939660398665994,0.00023241034376809052,0.5,0.1300146848233955,0.0344552893625323,0.1300146848233955,2.133004004111551,0.3125,0.375,0.3125,120,4.0,5.0
pullback_to_breakout_level_5bar,0,283,44,-0.000978881050498701,-0.001666373071838232,0.43109540636042404,-0.04545381561352358,-0.2879174260011651,-0.04545381561352358,24.133379662536743,0.4416961130742049,0.31802120141342755,0.24028268551236748,120,4.0,5.0
pullback_to_breakout_level_5bar,1,258,53,-8.174137067074416e-05,-0.0013220838166689921,0.46511627906976744,-0.012237849000832024,-0.21235852454096682,-0.012237849000832024,24.178265680520816,0.4186046511627907,0.31007751937984496,0.2713178294573643,120,4.0,5.0
pullback_to_breakout_level_5bar,2,247,41,0.00013642155168098192,-0.001389667822993573,0.43724696356275305,-0.04591181674166967,-0.3742472626081334,-0.04591181674166967,35.197935549875936,0.4089068825910931,0.29554655870445345,0.29554655870445345,120,4.0,5.0
pullback_to_breakout_level_5bar,3,247,57,-0.0005448279655055269,-0.0015270039619482987,0.4048582995951417,-0.0832858353264533,-0.31460539201300936,-0.0832858353264533,41.296642130087676,0.3967611336032389,0.2591093117408907,0.3441295546558704,120,4.0,5.0
pullback_to_breakout_level_5bar,4,255,44,-0.0009265172611650514,-0.0017492823703932593,0.403921568627451,-0.1346258863419166,-0.5060866526925668,-0.1346258863419166,48.02922435918823,0.4392156862745098,0.2549019607843137,0.3058823529411765,120,4.0,5.0
pullback_to_breakout_level_5bar,5,267,55,-0.0007181709355712722,-0.0015929409585545761,0.3857677902621723,-0.13589484177409616,-0.5752310051213184,-0.13589484177409616,39.13863979846184,0.4681647940074906,0.2808988764044944,0.250936329588015,120,4.0,5.0
pullback_to_breakout_level_5bar,6,254,58,0.00043740323489485145,-0.00038704241501963843,0.4881889763779528,0.03640233926541215,-0.08311936556434268,0.03640233926541215,17.31757230101948,0.421259842519685,0.35039370078740156,0.2283464566929134,120,4.0,5.0
pullback_to_breakout_level_5bar,7,256,52,4.228005262626341e-05,-0.0004677041895438413,0.48828125,0.04905422915027362,-0.07301786018895198,0.04905422915027362,14.347149582953872,0.40625,0.3671875,0.2265625,120,4.0,5.0
pullback_to_breakout_level_5bar,8,278,38,-0.0005971064779471693,-0.002010269936937802,0.41007194244604317,-0.11082754519397779,-0.6250971431297521,-0.11082754519397779,36.768321924609225,0.4712230215827338,0.29136690647482016,0.23741007194244604,120,4.0,5.0
pullback_to_breakout_level_5bar,9,237,51,-0.0006663268371842648,-0.0017924187725632294,0.42616033755274263,-0.08304749674062638,-0.3815082044624358,-0.08304749674062638,27.689544532213894,0.4345991561181435,0.2911392405063291,0.2742616033755274,120,4.0,5.0
pullback_to_breakout_level_5bar,10,237,45,-0.0002448781573461376,8.52980313214371e-06,0.5021097046413502,0.06935732770379291,0.0015739041241030801,0.06935732770379291,9.875367799051844,0.350210970464135,0.3206751054852321,0.3291139240506329,120,4.0,5.0
pullback_to_breakout_level_5bar,11,236,31,4.385845425793631e-06,-0.0002015741990709334,0.4830508474576271,0.05289732834209495,-0.028646946669988946,0.05289732834209495,11.762392228894441,0.3432203389830508,0.3093220338983051,0.3474576271186441,120,4.0,5.0
