group,event_group,hold,split,event_count,trade_count,early_trend_rate,early_uptrend_rate,early_downtrend_rate,nontrend_rate,direction_match_rate,future_2atr_hit_rate,future_3atr_hit_rate,avg_forward_return_3d,no_cost_pnl,cost_aware_pnl,funding_pnl,funding_adjusted_pnl
B,top20_score_events,hold_4h,validation_ext,1397,1397,0.16678596993557623,0.1145311381531854,0.052254831782390834,0.002863278453829635,0.5965665236051502,0.5962777380100215,0.44667143879742305,0.012878952833364956,6657.903358707872,3863.9033587078716,-69.5598479473482,3794.3435107605233
B,top20_score_events,hold_8h,validation_ext,1397,1397,0.16678596993557623,0.1145311381531854,0.052254831782390834,0.002863278453829635,0.5965665236051502,0.5962777380100215,0.44667143879742305,0.012878952833364956,10781.338390535688,7987.338390535688,-104.35826004554721,7882.980130490139
B,top20_score_events,hold_1d,validation_ext,1397,1397,0.16678596993557623,0.1145311381531854,0.052254831782390834,0.002863278453829635,0.5965665236051502,0.5962777380100215,0.44667143879742305,0.012878952833364956,15736.928232970204,12942.928232970204,-235.371722966714,12707.55651000349
B,top20_score_events,hold_3d,validation_ext,1397,1397,0.16678596993557623,0.1145311381531854,0.052254831782390834,0.002863278453829635,0.5965665236051502,0.5962777380100215,0.44667143879742305,0.012878952833364956,17982.362683046747,15188.362683046747,-580.0922420981517,14608.270440948596
C,top30_score_events,hold_4h,oos_ext,1206,1206,0.13764510779436154,0.06301824212271974,0.07462686567164178,0.005804311774461028,0.39759036144578314,0.5232172470978441,0.33996683250414594,0.011266668007130694,3941.696492449706,1529.696492449706,-68.2383720226525,1461.4581204270537
C,top30_score_events,hold_8h,oos_ext,1206,1206,0.13764510779436154,0.06301824212271974,0.07462686567164178,0.005804311774461028,0.39759036144578314,0.5232172470978441,0.33996683250414594,0.011266668007130694,6103.003578214013,3691.003578214013,-89.62985488100169,3601.373723333011
C,top30_score_events,hold_1d,oos_ext,1206,1206,0.13764510779436154,0.06301824212271974,0.07462686567164178,0.005804311774461028,0.39759036144578314,0.5232172470978441,0.33996683250414594,0.011266668007130694,9986.333649061327,7574.333649061328,-166.73533108367852,7407.59831797765
C,top30_score_events,hold_3d,oos_ext,1206,1206,0.13764510779436154,0.06301824212271974,0.07462686567164178,0.005804311774461028,0.39759036144578314,0.5232172470978441,0.33996683250414594,0.011266668007130694,13625.19886755669,11213.19886755669,-327.8511258074468,10885.347741749245
C,top30_score_events,hold_4h,train_ext,3256,3256,0.17536855036855037,0.11117936117936118,0.06418918918918919,0.0033783783783783786,0.5551663747810858,0.5801597051597052,0.406019656019656,0.02259510510751224,11943.909232619262,5431.909232619262,-176.30439319887782,5255.604839420384
C,top30_score_events,hold_8h,train_ext,3256,3256,0.17536855036855037,0.11117936117936118,0.06418918918918919,0.0033783783783783786,0.5551663747810858,0.5801597051597052,0.406019656019656,0.02259510510751224,18045.11358882125,11533.113588821248,-243.7944223068099,11289.31916651444
