policy_name,month,trade_count,long_count,short_count,active_symbol_count,no_cost_net_pnl,net_pnl,fee_total,slippage_total,cost_drag,win_rate,profit_factor,avg_win,avg_loss,avg_trade_net_pnl,median_trade_net_pnl,max_drawdown,max_ddpercent,return_drawdown_ratio,sharpe_like,avg_holding_minutes,median_holding_minutes,top_5pct_trade_pnl_contribution,best_trade,worst_trade,largest_symbol_pnl_share,portfolio_turnover,max_concurrent_positions
v3_4h_donchian_55_20_atr4,2023-02,6,4,2,3,-0.14606999999999987,-0.15175856499999985,0.0050885650000000015,0.0006000000000000001,0.005688564999999979,0.0,0.0,,-0.02529309416666664,-0.02529309416666664,-0.015095167500000003,0.15175856499990914,0.0030351712999981827,-1.0000000000005977,-2.7473583326164617,6240.0,6120.0,0.03438425369928878,-0.0052181050000000015,-0.06362407999999993,0.7269295476008221,10.177130000000002,3
v3_4h_donchian_55_20_atr4,2023-03,5,1,4,4,-0.1277900000000003,-0.1345626950000003,0.004612695000000001,0.0021600000000000005,0.006772694999999995,0.4,0.18734688323937584,0.015510862499999892,-0.055194806666666686,-0.026912539000000058,-0.0015706699999999993,0.13456269499965856,0.0026912538999931714,-1.0000000000025395,-1.2833182249954598,10512.0,14160.0,-0.21386714943543395,0.028778539999999783,-0.09485396999999997,0.9771649945986651,9.22539,3
v3_4h_donchian_55_20_atr4,2023-04,9,6,3,5,0.35164999999999974,0.34150863499999967,0.006381365,0.0037600000000000003,0.010141365000000069,0.3333333333333333,1.681560590995682,0.2808590899999999,-0.08351143916666669,0.037945403888888854,-0.006861110000000004,0.48586391500066384,0.009715670604180729,0.7028894808941163,0.5156293586635632,15573.333333333334,6000.0,1.5402815949295114,0.5260194649999999,-0.18860889,0.6305718952578522,12.76273,3
v3_4h_donchian_55_20_atr4,2023-05,5,1,4,2,-0.017959999999999997,-0.018996039999999995,0.00047604000000000006,0.0005600000000000001,0.0010360399999999985,0.2,0.044426575408825136,0.000883164999999993,-0.004969801249999997,-0.0037992079999999992,-0.003096355000000004,0.01899604000027466,0.00037992080000549323,-0.9999999999855409,-2.179360783554648,7632.0,9360.0,-0.04649205834479151,0.000883164999999993,-0.01068920999999999,0.5627072800436299,0.95208,2
v3_4h_donchian_55_20_atr4,2023-06,10,5,5,5,-0.27956000000000025,-0.2948505800000002,0.01061058,0.00468,0.015290579999999943,0.4,0.29036211846118165,0.030160960000000007,-0.06924907000000004,-0.02948505800000002,-0.021641172500000028,0.36594972500006406,0.007318994500001282,-0.8057133531114106,-1.487265954946075,15960.0,8640.0,-0.35000624723207246,0.10319954500000003,-0.11161946000000007,0.8022246079913526,21.221159999999998,3
v3_4h_donchian_55_20_atr4,2023-07,7,6,1,3,0.1467000000000001,0.14163782000000014,0.0037021800000000002,0.00136,0.005062179999999972,0.5714285714285714,3.6031389773957727,0.04901205375000004,-0.018136798333333343,0.020233974285714305,0.0012830550000000021,0.054410394999649725,0.0010882078999929945,2.603138977412532,0.7576735858029957,7440.0,4560.0,1.3291336664176276,0.18825559500000016,-0.04818581,1.0,7.40436,3
v3_4h_donchian_55_20_atr4,2023-08,4,0,4,3,0.29837999999999965,0.29268600999999966,0.00357399,0.00212,0.005693989999999982,0.75,234.65532794737507,0.09797954999999987,-0.0012526399999999989,0.07317150249999992,0.03943638749999996,0.0012526399996204418,2.5052799992408838e-05,233.65532801817398,1.6771716276410558,10860.0,10080.0,0.7348006657373202,0.2150658749999997,-0.0012526399999999989,0.7348006657373204,7.1479800000000004,3
v3_4h_donchian_55_20_atr4,2023-09,10,6,4,5,-0.4639500000000006,-0.4830552350000006,0.016385235,0.0027200000000000006,0.019105234999999998,0.0,0.0,,-0.04830552350000006,-0.04830552350000006,-0.048596342500000014,0.4830552350003927,0.009661104700007854,-0.9999999999991882,-3.700489790959417,6648.0,4680.0,0.00536208866466391,-0.0025901850000000642,-0.131768045,0.640902318344609,32.77047,3
v3_4h_donchian_55_20_atr4,2023-10,7,4,3,5,0.07717000000000021,0.06599089500000022,0.008579105,0.0026000000000000003,0.011179104999999995,0.42857142857142855,1.9533521814912984,0.04507024833333334,-0.017304962499999944,0.009427270714285745,-0.009415695000000012,0.062294774999827496,0.001245892918923796,1.0593327450044239,0.5405736356048657,11691.42857142857,10320.0,1.787024482695676,0.11792734500000006,-0.030250709999999962,0.9013117230763119,17.15821,3
v3_4h_donchian_55_20_atr4,2023-11,5,4,1,4,0.41490000000000016,0.4089689600000002,0.0034110399999999997,0.00252,0.005931039999999943,0.6,5.831988062075091,0.16453559500000003,-0.04231891249999995,0.08179379200000005,0.065199045,0.08463782500075467,0.0016925894052921592,4.831988062032001,1.2988874267375305,19488.0,13920.0,0.8327306551577894,0.34056098999999995,-0.06530824999999991,0.7180631555119418,6.8220800000000015,3
